block_date,mid_price_quote_per_token,base_reserve,quote_reserve,executed_buy_base,executed_sell_base,rejected_buy_base,rejected_sell_base
2024-12-25,10031864738464287320000,11227000000000000000000,115813399619554727415640972,294000000000000000000,118000000000000000000,0,0
2024-12-26,10032119006475155490000,11227000000000000000000,115841553981316694497242883,575000000000000000000,399000000000000000000,0,0
2024-12-27,10032152488940157950000,11227000000000000000000,115845265241288958317245183,612000000000000000000,436000000000000000000,0,0
2024-12-28,10031916925993963760000,11229000000000000000000,115839938411034485964853483,758000000000000000000,584000000000000000000,0,0
2024-12-29,10032394121740129070000,11227000000000000000000,115872034730392314003936833,879000000000000000000,703000000000000000000,0,0
2024-12-30,10032446615026836050000,11227000000000000000000,115877851987959973974258233,937000000000000000000,761000000000000000000,0,0
2024-12-31,10032494584200733710000,11227000000000000000000,115883167905599878540394133,990000000000000000000,814000000000000000000,0,0
2025-01-01,10032539839163115730000,11227000000000000000000,115888183014170461127529133,1040000000000000000000,864000000000000000000,0,0
2025-01-02,10032568802860834690000,11227000000000000000000,115891392959728724423082733,1072000000000000000000,896000000000000000000,0,0
2025-01-03,10032594146430584390000,11227000000000000000000,115894201721163171704380333,1100000000000000000000,924000000000000000000,0,0
2025-01-04,10032604102918233810000,11227000000000000000000,115895305251207587883458933,1111000000000000000000,935000000000000000000,0,0
2025-01-05,10032638498428601900000,11227000000000000000000,115899116982267113097055233,1149000000000000000000,973000000000000000000,0,0
2025-01-06,10031918443096784900000,11231000000000000000000,115860893836433071360025433,1166000000000000000000,994000000000000000000,0,0
2025-01-07,10032658411863399410000,11227000000000000000000,115901323956366897701752233,1171000000000000000000,995000000000000000000,0,0
2025-01-08,10033226931909488630000,11227000000000000000000,115964157198113315246645927,1799000000000000000000,1623000000000000000000,0,0
2025-01-09,10033009158217414010000,11229000000000000000000,115960833563319235900939727,1965000000000000000000,1791000000000000000000,0,0
2025-01-10,10009512833608191390000,11359000000000000000000,114666094387980510976879727,1980000000000000000000,1936000000000000000000,0,0
2025-01-11,10033553810919529630000,11227000000000000000000,116000348208464438099761727,2160000000000000000000,1984000000000000000000,0,0
2025-01-12,10033592750151419900000,11227000000000000000000,116004661793014397569468227,2203000000000000000000,2027000000000000000000,0,0
2025-01-13,10033609956092670540000,11227000000000000000000,116006568010574604281584177,2222000000000000000000,2046000000000000000000,0,0
2025-01-14,10033656141172907190000,11227000000000000000000,116011683965752216303386427,2273000000000000000000,2097000000000000000000,0,0
2025-01-15,10033739458056208330000,11227000000000000000000,116020911084203323552038227,2365000000000000000000,2189000000000000000000,0,0
2025-01-16,10033789268670248610000,11227000000000000000000,116026428262005427057375477,2420000000000000000000,2244000000000000000000,0,0
2025-01-17,10033875308024122450000,11227000000000000000000,116035956262313366337743977,2515000000000000000000,2339000000000000000000,0,0
2025-01-18,10033942330640368440000,11227000000000000000000,116043378837781256504406377,2589000000000000000000,2413000000000000000000,0,0
2025-01-19,10033983088701632870000,11227000000000000000000,116047893187760499624647627,2634000000000000000000,2458000000000000000000,0,0
2025-01-20,10034034716736860090000,11227000000000000000000,116053611077029118792935427,2691000000000000000000,2515000000000000000000,0,0
2025-01-21,10034048303276438020000,11227000000000000000000,116055116079277653962420177,2706000000000000000000,2530000000000000000000,0,0
2025-01-22,10034149752277132160000,11227000000000000000000,116066348522577365934777777,2818000000000000000000,2642000000000000000000,0,0
2025-01-23,10034173303650589310000,11227000000000000000000,116068957092447966013115977,2844000000000000000000,2668000000000000000000,0,0
2025-01-24,10034205007847703740000,11227000000000000000000,116072468493475341515828477,2879000000000000000000,2703000000000000000000,0,0
2025-01-25,10034233994968869480000,11227000000000000000000,116075678971134149895146877,2911000000000000000000,2735000000000000000000,0,0
2025-01-26,10034252112126426960000,11227000000000000000000,116077685634941489569954877,2931000000000000000000,2755000000000000000000,0,0
2025-01-27,10034280194035550860000,11227000000000000000000,116080795813882841610599677,2962000000000000000000,2786000000000000000000,0,0
2025-01-28,10034356288876370690000,11227000000000000000000,116089221399486634161510877,3046000000000000000000,2870000000000000000000,0,0
2025-01-29,10034364442061153930000,11227000000000000000000,116090124454455976037985427,3055000000000000000000,2879000000000000000000,0,0
2025-01-30,10033187092321336240000,11234000000000000000000,116032573432269941111129627,3178000000000000000000,3009000000000000000000,0,0
2025-01-31,10034520264453274730000,11227000000000000000000,116107374864497017484241977,3227000000000000000000,3051000000000000000000,0,0
2025-02-01,10034198874618903790000,11229000000000000000000,116092623061591557776785277,3279000000000000000000,3105000000000000000000,0,0
2025-02-02,10034576435931208370000,11227000000000000000000,116113594894912175341231577,3289000000000000000000,3113000000000000000000,0,0
2025-02-03,10034596368123701020000,11227000000000000000000,116115802280274444625706877,3311000000000000000000,3135000000000000000000,0,0
2025-02-04,10034636233087381340000,11227000000000000000000,116120216618582625592791477,3355000000000000000000,3179000000000000000000,0,0
2025-02-05,10034691501698987930000,11227000000000000000000,116126336049959568810933577,3416000000000000000000,3240000000000000000000,0,0
2025-02-06,10034719589593216290000,11227000000000000000000,116129446364925093810985527,3447000000000000000000,3271000000000000000000,0,0
2025-02-07,10034732274573904560000,11227000000000000000000,116130851135911501486759827,3461000000000000000000,3285000000000000000000,0,0
2025-02-08,10034744053554399000000,11227000000000000000000,116132155573707557244549877,3474000000000000000000,3298000000000000000000,0,0
2025-02-09,10034761269108528530000,11227000000000000000000,116134062009831550087017477,3493000000000000000000,3317000000000000000000,0,0
2025-02-10,10034834663349833080000,11227000000000000000000,116142187179690336891392727,3574000000000000000000,3398000000000000000000,0,0
2025-02-11,10034920746344565230000,11227000000000000000000,116151716168977703155545977,3669000000000000000000,3493000000000000000000,0,0
2025-02-12,10034976022581228510000,11227000000000000000000,116157835773441153012816627,3730000000000000000000,3554000000000000000000,0,0
2025-02-13,10035004114350496960000,11227000000000000000000,116160946176487324694881827,3761000000000000000000,3585000000000000000000,0,0
2025-02-14,10035078423458510150000,11227000000000000000000,116169171818443019501773227,3843000000000000000000,3667000000000000000000,0,0
2025-02-15,10035107422859810660000,11227000000000000000000,116172382575199631542430827,3875000000000000000000,3699000000000000000000,0,0
2025-02-16,10035119203982858700000,11227000000000000000000,116173687061736902772656727,3888000000000000000000,3712000000000000000000,0,0
2025-02-17,10035170860472227360000,11227000000000000000000,116179405596963844707689877,3945000000000000000000,3769000000000000000000,0,0
2025-02-18,10035263301632102040000,11227000000000000000000,116189636741973127055942277,4047000000000000000000,3871000000000000000000,0,0
2025-02-19,10035286865726055400000,11227000000000000000000,116192245601033765146529877,4073000000000000000000,3897000000000000000000,0,0
2025-02-20,10035353027892418440000,11227000000000000000000,116199568931561576088655927,4146000000000000000000,3970000000000000000000,0,0
2025-02-21,10035379312080651340000,11227000000000000000000,116202478799092945432633777,4175000000000000000000,3999000000000000000000,0,0
2025-02-22,10035473575376733020000,11227000000000000000000,116212910676911715830379377,4279000000000000000000,4103000000000000000000,0,0
2025-02-23,10035507112393781990000,11227000000000000000000,116216623176046167682322077,4316000000000000000000,4140000000000000000000,0,0
2025-02-24,10035517082963208080000,11227000000000000000000,116217727026360804574747427,4327000000000000000000,4151000000000000000000,0,0
2025-02-26,10035742793328475080000,11227000000000000000000,116242687650073765485976703,4576000000000000000000,4400000000000000000000,0,0
2025-02-27,10035765456371274930000,11227000000000000000000,116245196299558399555516703,4601000000000000000000,4425000000000000000000,0,0
2025-02-28,10035776334720090870000,11227000000000000000000,116246400525391421292677903,4613000000000000000000,4437000000000000000000,0,0
2025-03-02,10035841606020072400000,11227000000000000000000,116253623920229862317474303,4685000000000000000000,4509000000000000000000,0,0
2025-03-03,10035857017599744140000,11227000000000000000000,116255329880850397639003353,4702000000000000000000,4526000000000000000000,0,0
2025-03-04,10036084578474592980000,11227000000000000000000,116280491615207669874070709,4953000000000000000000,4777000000000000000000,0,0
2025-03-05,10036106338593235500000,11227000000000000000000,116282900011621345608773909,4977000000000000000000,4801000000000000000000,0,0
2025-03-06,10036147139434502790000,11227000000000000000000,116287415333470119763046909,5022000000000000000000,4846000000000000000000,0,0
2025-03-07,10036174340442933280000,11227000000000000000000,116290425765487386881048909,5052000000000000000000,4876000000000000000000,0,0
2025-03-08,10036242344534196750000,11227000000000000000000,116297950330704495304141409,5127000000000000000000,4951000000000000000000,0,0
2025-03-09,10036243251270488970000,11227000000000000000000,116298050692668793572269459,5128000000000000000000,4952000000000000000000,0,0
2025-03-10,10036258665848573530000,11227000000000000000000,116299756721517663310653709,5145000000000000000000,4969000000000000000000,0,0
2025-03-11,10036277707545131510000,11227000000000000000000,116301864133712302191755359,5166000000000000000000,4990000000000000000000,0,0
2025-03-12,10036285868325898910000,11227000000000000000000,116302767361540413563082859,5175000000000000000000,4999000000000000000000,0,0
2025-03-13,10036299469698911500000,11227000000000000000000,116304272701237539622914859,5190000000000000000000,5014000000000000000000,0,0
2025-03-14,10036318511771723700000,11227000000000000000000,116306380121993028168668059,5211000000000000000000,5035000000000000000000,0,0
2025-03-15,10036322138853069370000,11227000000000000000000,116306781567388578272821659,5215000000000000000000,5039000000000000000000,0,0
2025-03-16,10036326672713713600000,11227000000000000000000,116307283372020068992527659,5220000000000000000000,5044000000000000000000,0,0
2025-03-17,10036451811209637030000,11227000000000000000000,116321124864065964627260759,5358000000000000000000,5182000000000000000000,0,0
2025-03-18,10036600536386874970000,11227000000000000000000,116337572470960542063324159,5522000000000000000000,5346000000000000000000,0,0
2025-03-19,10036725691476708980000,11227000000000000000000,116351414338655394064230459,5660000000000000000000,5484000000000000000000,0,0
2025-03-20,10036832714159965140000,11227000000000000000000,116363251345121514380163759,5778000000000000000000,5602000000000000000000,0,0
2025-03-21,10036863552231045320000,11227000000000000000000,116366663338732080965600559,5812000000000000000000,5636000000000000000000,0,0
2025-03-22,10036911624260596730000,11227000000000000000000,116371981591876697381551209,5865000000000000000000,5689000000000000000000,0,0
2025-03-23,10036941556466159620000,11227000000000000000000,116375293273807687249497159,5898000000000000000000,5722000000000000000000,0,0
2025-03-24,10036977838509000480000,11227000000000000000000,116379307317856716451247159,5938000000000000000000,5762000000000000000000,0,0
2025-03-25,10036996886836227800000,11227000000000000000000,116381414880937337356855559,5959000000000000000000,5783000000000000000000,0,0
2025-03-26,10037015935339053340000,11227000000000000000000,116383522448014391550160109,5980000000000000000000,5804000000000000000000,0,0
2025-03-27,10037078524515755930000,11227000000000000000000,116390445814614316097559359,6049000000000000000000,5873000000000000000000,0,0
2025-03-28,10037093038218163230000,11227000000000000000000,116392051629699478287270559,6065000000000000000000,5889000000000000000000,0,0
2025-04-01,10037445934084229510000,11227000000000000000000,116431028810715408719489299,6454000000000000000000,6278000000000000000000,0,0
2025-04-02,10037455914017592930000,11227000000000000000000,116432132874196577101906399,6465000000000000000000,6289000000000000000000,0,0
2025-04-03,10037469523095328690000,11227000000000000000000,116433638389284055309505149,6480000000000000000000,6304000000000000000000,0,0
2025-04-04,10037486761389137450000,11227000000000000000000,116435545342812009877485249,6499000000000000000000,6323000000000000000000,0,0
2025-04-05,10037370908445210870000,11228000000000000000000,116433183848110620610325899,6575000000000000000000,6400000000000000000000,0,0
2025-04-06,10038007607252878580000,11227000000000000000000,116493048991125335132757215,7073000000000000000000,6897000000000000000000,0,0
2025-04-07,10038034832761695350000,11227000000000000000000,116496059980542952005963215,7103000000000000000000,6927000000000000000000,0,0
2025-04-08,10038062058628914640000,11227000000000000000000,116499070978117392656155715,7133000000000000000000,6957000000000000000000,0,0
2025-04-09,10038079301863366320000,11227000000000000000000,116500978044132472079783315,7152000000000000000000,6976000000000000000000,0,0
2025-04-10,10038100175444854010000,11227000000000000000000,116503286559530754974880565,7175000000000000000000,6999000000000000000000,0,0
2025-04-11,10037991493068308650000,11228000000000000000000,116501727369922392133372515,7259000000000000000000,7084000000000000000000,0,0
2025-04-12,10038213622484704170000,11227000000000000000000,116515830145271306499027315,7300000000000000000000,7124000000000000000000,0,0
2025-04-13,10038222698518310520000,11227000000000000000000,116516833920668532832812315,7310000000000000000000,7134000000000000000000,0,0
2025-04-14,10038249926858534630000,11227000000000000000000,116519844974527977399799815,7340000000000000000000,7164000000000000000000,0,0
2025-04-15,10038250834476025550000,11227000000000000000000,116519945356567209374661465,7341000000000000000000,7165000000000000000000,0,0
2025-04-16,10038327983423848480000,11227000000000000000000,116528474570815202240467215,7426000000000000000000,7250000000000000000000,0,0
2025-04-17,10038267368152874410000,11228000000000000000000,116532230253505509436646865,7563000000000000000000,7388000000000000000000,0,0
2025-04-18,10038517691269321620000,11227000000000000000000,116549443737004976050070665,7635000000000000000000,7459000000000000000000,0,0
2025-04-19,10038613913401240760000,11227000000000000000000,116560079443598002489075465,7741000000000000000000,7565000000000000000000,0,0
2025-04-20,10038665657338924960000,11227000000000000000000,116565799965803441904360265,7798000000000000000000,7622000000000000000000,0,0
2025-04-21,10038701969646215880000,11227000000000000000000,116569814698274785597186265,7838000000000000000000,7662000000000000000000,0,0
2025-04-22,10038713771283007700000,11227000000000000000000,116571119651834261177447265,7851000000000000000000,7675000000000000000000,0,0
2025-04-23,10038848133139328920000,11227000000000000000000,116585966998009485144420865,7999000000000000000000,7823000000000000000000,0,0
2025-04-24,10038872646037913720000,11227000000000000000000,116588677152224672362600765,8026000000000000000000,7850000000000000000000,0,0
2025-05-02,10038326742071446510000,11230000000000000000000,116559715731601055321727265,8036000000000000000000,7863000000000000000000,0,0
2025-05-03,10039106895078180920000,11227000000000000000000,116614549700262530835182274,8284000000000000000000,8108000000000000000000,0,0
2025-05-04,10039555492530757760000,11227000000000000000000,116664035330857386240491402,8778000000000000000000,8602000000000000000000,0,0
2025-05-05,10039641772384306730000,11227000000000000000000,116673568786211999082667152,8873000000000000000000,8697000000000000000000,0,0
2025-05-06,10039663569967328780000,11227000000000000000000,116675978035446215031247152,8897000000000000000000,8721000000000000000000,0,0
2025-05-07,10039679010060678430000,11227000000000000000000,116677684645311908989347602,8914000000000000000000,8738000000000000000000,0,0
2025-05-08,10039718973190697730000,11227000000000000000000,116682101215639271430342602,8958000000000000000000,8782000000000000000000,0,0
2025-05-09,10039741679857718430000,11227000000000000000000,116684610858070106816178852,8983000000000000000000,8807000000000000000000,0,0
2025-05-10,10039792543696582340000,11227000000000000000000,116690231675741310986794452,9039000000000000000000,8863000000000000000000,0,0
2025-05-11,10039872475112125520000,11227000000000000000000,116699063152934281454738052,9127000000000000000000,8951000000000000000000,0,0
2025-05-12,10039897000140741460000,11227000000000000000000,116701773583391695344415902,9154000000000000000000,8978000000000000000000,0,0
2025-05-13,10040002370242257470000,11227000000000000000000,116713413727015435927690102,9270000000000000000000,9094000000000000000000,0,0
2025-05-14,10035271705112460940000,11253000000000000000000,116461465439872063496469802,9347000000000000000000,9197000000000000000000,0,0
2025-05-15,10040194047952313180000,11227000000000000000000,116734585462322021533957102,9481000000000000000000,9305000000000000000000,0,0
2025-05-16,10040242197423764450000,11227000000000000000000,116739905476503322465543752,9534000000000000000000,9358000000000000000000,0,0
2025-05-17,10038798489386099130000,11235000000000000000000,116664106166441961627498152,9575000000000000000000,9407000000000000000000,0,0
2025-05-18,10040321237555173400000,11227000000000000000000,116748638451642533950102252,9621000000000000000000,9445000000000000000000,0,0
2025-05-19,10040153196409339190000,11228000000000000000000,116740555883937711635238202,9640000000000000000000,9465000000000000000000,0,0
2025-05-22,10040485687257909420000,11227000000000000000000,116766799351313458082849802,9802000000000000000000,9626000000000000000000,0,0
2025-05-23,10040505676507523120000,11227000000000000000000,116769008035446129432874702,9824000000000000000000,9648000000000000000000,0,0
2025-05-24,10040609260261099460000,11227000000000000000000,116780448280293282149528902,9938000000000000000000,9762000000000000000000,0,0
2025-05-25,10040621981428692220000,11227000000000000000000,116781853875322687349998402,9952000000000000000000,9776000000000000000000,0,0
2025-05-26,10040664688777901090000,11227000000000000000000,116786571953288192812642302,9999000000000000000000,9823000000000000000000,0,0
2025-05-27,10040707397007030720000,11227000000000000000000,116791290051284522615342902,10046000000000000000000,9870000000000000000000,0,0
2025-05-28,10040756467122819440000,11227000000000000000000,116796710694986243050424002,10100000000000000000000,9924000000000000000000,0,0
2025-05-29,10040774641533985040000,11227000000000000000000,116798718662133963296146002,10120000000000000000000,9944000000000000000000,0,0
2025-05-30,10040776458983835220000,11227000000000000000000,116798919475782337948311702,10122000000000000000000,9946000000000000000000,0,0
2025-05-31,10040821895749919710000,11227000000000000000000,116803938716156366817156702,10172000000000000000000,9996000000000000000000,0,0
2025-06-01,10040841888241971590000,11227000000000000000000,116806147474182940153424402,10194000000000000000000,10018000000000000000000,0,0
2025-06-02,10040902775657926570000,11227000000000000000000,116812872780147556713444052,10261000000000000000000,10085000000000000000000,0,0
2025-06-03,10040956394414917270000,11227000000000000000000,116818795315598431239289152,10320000000000000000000,10144000000000000000000,0,0
2025-06-04,10041000926300611430000,11227000000000000000000,116823714281542440347859402,10369000000000000000000,10193000000000000000000,0,0
2025-06-05,10041056365291300650000,11227000000000000000000,116829837584944627713999852,10430000000000000000000,10254000000000000000000,0,0
2025-06-06,10041058182988124140000,11227000000000000000000,116830038404226978242956352,10432000000000000000000,10256000000000000000000,0,0
