block_date,token_standard,token_id,sell_volume,buy_volume,gross_volume,net_buy_pressure,total_supply,gross_daily_turnover_rate,data_source,primary_secondary_treatment,sample_window
2025-04-06,erc1155,24,645,645,1290,0,32550,0.03963134,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2025-03-05
2025-04-07,erc1155,24,239,239,478,0,32550,0.01468510,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2025-03-05
2025-04-08,erc1155,24,404,404,808,0,32550,0.02482335,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2025-03-05
2025-04-09,erc1155,24,192,192,384,0,32550,0.01179724,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2025-03-05
2025-04-10,erc1155,24,332,332,664,0,32550,0.02039939,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2025-03-05
2025-04-11,erc1155,24,294,294,588,0,32550,0.01806452,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2025-03-05
2025-04-12,erc1155,24,258,258,516,0,32550,0.01585253,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2025-03-05
2025-04-13,erc1155,24,1069,1069,2138,0,32550,0.06568356,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2025-03-05
2025-04-14,erc1155,24,46,46,92,0,32550,0.00282642,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2025-03-05
2025-04-15,erc1155,24,24,24,48,0,32550,0.00147465,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2025-03-05
2025-04-16,erc1155,24,131,131,262,0,32550,0.00804916,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2025-03-05
2025-04-17,erc1155,24,1234,1224,2458,-10,32550,0.07551459,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2025-03-05
2025-04-18,erc1155,24,1313,1323,2636,10,32550,0.08098310,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2025-03-05
2025-04-19,erc1155,24,314,314,628,0,32550,0.01929339,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2025-03-05
2025-04-20,erc1155,24,278,278,556,0,32550,0.01708141,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2025-03-05
2025-04-21,erc1155,24,204,204,408,0,32550,0.01253456,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2025-03-05
2025-04-22,erc1155,24,155,155,310,0,32550,0.00952381,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2025-03-05
2025-04-23,erc1155,24,169,169,338,0,32550,0.01038402,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2025-03-05
2025-04-24,erc1155,24,292,292,584,0,32550,0.01794163,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2025-03-05
2025-05-02,erc1155,24,113,103,216,-10,32550,0.00663594,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2025-03-05
2025-05-03,erc1155,24,1489,847,2336,-642,32550,0.07176651,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2025-03-05
2025-05-04,erc1155,24,857,1499,2356,642,32550,0.07238095,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2025-03-05
2025-05-05,erc1155,24,255,258,513,3,32550,0.01576037,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2025-03-05
2025-05-06,erc1155,24,42,49,91,7,32550,0.00279570,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2025-03-05
2025-05-07,erc1155,24,173,173,346,0,32550,0.01062980,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2025-03-05
2025-05-08,erc1155,24,38,38,76,0,32550,0.00233487,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2025-03-05
2025-05-09,erc1155,24,255,255,510,0,32550,0.01566820,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2025-03-05
2025-05-10,erc1155,24,243,119,362,-124,32550,0.01112135,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2025-03-05
2025-05-11,erc1155,24,47,171,218,124,32550,0.00669739,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2025-03-05
2025-05-12,erc1155,24,121,121,242,0,32550,0.00743472,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2025-03-05
2025-05-13,erc1155,24,73,73,146,0,32550,0.00448541,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2025-03-05
2025-05-14,erc1155,24,26,26,52,0,32550,0.00159754,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2025-03-05
2025-05-15,erc1155,24,222,222,444,0,32550,0.01364055,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2025-03-05
2025-05-16,erc1155,24,487,487,974,0,32550,0.02992320,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2025-03-05
2025-05-17,erc1155,24,354,354,708,0,32550,0.02175115,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2025-03-05
2025-05-18,erc1155,24,51,51,102,0,32550,0.00313364,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2025-03-05
2025-05-19,erc1155,24,6,6,12,0,32550,0.00036866,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2025-03-05
2025-05-22,erc1155,24,375,375,750,0,32550,0.02304147,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2025-03-05
2025-05-23,erc1155,24,103,103,206,0,32550,0.00632873,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2025-03-05
2025-05-24,erc1155,24,11,11,22,0,32550,0.00067588,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2025-03-05
2025-05-25,erc1155,24,463,463,926,0,32550,0.02844854,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2025-03-05
2025-05-26,erc1155,24,70,70,140,0,32550,0.00430108,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2025-03-05
2025-05-27,erc1155,24,132,132,264,0,32550,0.00811060,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2025-03-05
2025-05-28,erc1155,24,65,65,130,0,32550,0.00399386,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2025-03-05
2025-05-29,erc1155,24,132,132,264,0,32550,0.00811060,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2025-03-05
2025-05-30,erc1155,24,1,1,2,0,32550,0.00006144,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2025-03-05
2025-05-31,erc1155,24,136,136,272,0,32550,0.00835637,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2025-03-05
2025-06-01,erc1155,24,98,98,196,0,32550,0.00602151,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2025-03-05
2025-06-02,erc1155,24,13,13,26,0,32550,0.00079877,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2025-03-05
2025-06-03,erc1155,24,61,61,122,0,32550,0.00374808,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2025-03-05
2025-06-04,erc1155,24,35,35,70,0,32550,0.00215054,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2025-03-05
2025-06-05,erc1155,24,12,12,24,0,32550,0.00073733,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2025-03-05
2025-06-06,erc1155,24,5,5,10,0,32550,0.00030722,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2025-03-05
2025-06-07,erc1155,24,17,17,34,0,32550,0.00104455,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2025-03-05
2025-06-08,erc1155,24,105,105,210,0,32550,0.00645161,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2025-03-05
2025-06-09,erc1155,24,204,204,408,0,32550,0.01253456,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2025-03-05
2025-06-10,erc1155,24,7,7,14,0,32550,0.00043011,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2025-03-05
2025-06-11,erc1155,24,3,3,6,0,32550,0.00018433,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2025-03-05
2025-06-12,erc1155,24,194,194,388,0,32550,0.01192012,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2025-03-05
2025-06-13,erc1155,24,17,17,34,0,32550,0.00104455,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2025-03-05
2025-06-14,erc1155,24,71,71,142,0,32550,0.00436252,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2025-03-05
2025-06-15,erc1155,24,123,123,246,0,32550,0.00755760,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2025-03-05
2025-06-16,erc1155,24,212,212,424,0,32550,0.01302611,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2025-03-05
2025-06-17,erc1155,24,173,173,346,0,32550,0.01062980,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2025-03-05
2025-06-18,erc1155,24,210,210,420,0,32550,0.01290323,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2025-03-05
2025-06-19,erc1155,24,30,30,60,0,32550,0.00184332,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2025-03-05
2025-06-20,erc1155,24,17,17,34,0,32550,0.00104455,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2025-03-05
2025-06-21,erc1155,24,39,39,78,0,32550,0.00239631,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2025-03-05
2025-06-22,erc1155,24,7,7,14,0,32550,0.00043011,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2025-03-05
2025-06-23,erc1155,24,222,222,444,0,32550,0.01364055,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2025-03-05
2025-06-24,erc1155,24,11,11,22,0,32550,0.00067588,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2025-03-05
2025-06-25,erc1155,24,18,18,36,0,32550,0.00110599,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2025-03-05
2025-06-26,erc1155,24,8,8,16,0,32550,0.00049155,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2025-03-05
2025-06-27,erc1155,24,116,116,232,0,32550,0.00712750,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2025-03-05
2025-06-28,erc1155,24,38,38,76,0,32550,0.00233487,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2025-03-05
2025-06-29,erc1155,24,14,14,28,0,32550,0.00086022,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2025-03-05
2025-06-30,erc1155,24,44,44,88,0,32550,0.00270353,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2025-03-05
2025-07-01,erc1155,24,34,34,68,0,32550,0.00208909,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2025-03-05
2025-07-02,erc1155,24,46,46,92,0,32550,0.00282642,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2025-03-05
2025-07-03,erc1155,24,33,33,66,0,32550,0.00202765,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2025-03-05
2025-07-04,erc1155,24,21,21,42,0,32550,0.00129032,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2025-03-05
2025-07-05,erc1155,24,11,11,22,0,32550,0.00067588,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2025-03-05
2025-07-06,erc1155,24,31,31,62,0,32550,0.00190476,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2025-03-05
2025-07-07,erc1155,24,87,87,174,0,32550,0.00534562,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2025-03-05
2025-07-08,erc1155,24,150,150,300,0,32550,0.00921659,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2025-03-05
2025-07-09,erc1155,24,1,1,2,0,32550,0.00006144,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2025-03-05
2025-07-10,erc1155,24,9,9,18,0,32550,0.00055300,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2025-03-05
2025-07-11,erc1155,24,10,10,20,0,32550,0.00061444,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2025-03-05
2025-07-12,erc1155,24,1,1,2,0,32550,0.00006144,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2025-03-05
2025-07-13,erc1155,24,17,17,34,0,32550,0.00104455,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2025-03-05
2025-07-14,erc1155,24,29,29,58,0,32550,0.00178187,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2025-03-05
2025-07-15,erc1155,24,12,12,24,0,32550,0.00073733,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2025-03-05
2025-07-16,erc1155,24,66,66,132,0,32550,0.00405530,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2025-03-05
2025-07-17,erc1155,24,29,29,58,0,32550,0.00178187,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2025-03-05
2025-07-18,erc1155,24,18,18,36,0,32550,0.00110599,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2025-03-05
2025-07-19,erc1155,24,112,112,224,0,32550,0.00688172,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2025-03-05
2025-07-20,erc1155,24,171,171,342,0,32550,0.01050691,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2025-03-05
2025-07-21,erc1155,24,67,67,134,0,32550,0.00411674,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2025-03-05
2025-07-22,erc1155,24,229,229,458,0,32550,0.01407066,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2025-03-05
2025-07-23,erc1155,24,74,74,148,0,32550,0.00454685,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2025-03-05
2025-07-24,erc1155,24,21,21,42,0,32550,0.00129032,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2025-03-05
2025-07-25,erc1155,24,600,600,1200,0,32550,0.03686636,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2025-03-05
2025-07-26,erc1155,24,80,80,160,0,32550,0.00491551,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2025-03-05
2025-07-27,erc1155,24,155,155,310,0,32550,0.00952381,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2025-03-05
2025-07-28,erc1155,24,149,149,298,0,32550,0.00915515,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2025-03-05
2025-07-29,erc1155,24,140,140,280,0,32550,0.00860215,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2025-03-05
2025-07-30,erc1155,24,26,26,52,0,32550,0.00159754,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2025-03-05
2025-07-31,erc1155,24,16,16,32,0,32550,0.00098310,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2025-03-05
2025-08-01,erc1155,24,30,30,60,0,32550,0.00184332,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2025-03-05
2025-08-02,erc1155,24,100,100,200,0,32550,0.00614439,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2025-03-05
2025-08-03,erc1155,24,23,23,46,0,32550,0.00141321,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2025-03-05
2025-08-04,erc1155,24,50,50,100,0,32550,0.00307220,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2025-03-05
2025-08-05,erc1155,24,274,274,548,0,32550,0.01683564,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2025-03-05
2025-08-06,erc1155,24,40,40,80,0,32550,0.00245776,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2025-03-05
2025-08-07,erc1155,24,63,63,126,0,32550,0.00387097,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2025-03-05
2025-08-08,erc1155,24,9,9,18,0,32550,0.00055300,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2025-03-05
2025-08-09,erc1155,24,6,6,12,0,32550,0.00036866,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2025-03-05
2025-08-10,erc1155,24,74,74,148,0,32550,0.00454685,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2025-03-05
2025-08-11,erc1155,24,46,46,92,0,32550,0.00282642,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2025-03-05
2025-08-12,erc1155,24,43,43,86,0,32550,0.00264209,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2025-03-05
2025-08-13,erc1155,24,10,10,20,0,32550,0.00061444,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2025-03-05
2025-08-14,erc1155,24,29,29,58,0,32550,0.00178187,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2025-03-05
2025-08-15,erc1155,24,149,85,234,-64,32550,0.00718894,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2025-03-05
2025-08-16,erc1155,24,1403,1467,2870,64,32550,0.08817204,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2025-03-05
2025-08-17,erc1155,24,64,64,128,0,32550,0.00393241,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2025-03-05
2025-08-18,erc1155,24,114,114,228,0,32550,0.00700461,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2025-03-05
2025-08-19,erc1155,24,53,53,106,0,32550,0.00325653,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2025-03-05
2025-08-20,erc1155,24,61,61,122,0,32550,0.00374808,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2025-03-05
2025-08-21,erc1155,24,57,57,114,0,32550,0.00350230,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2025-03-05
2025-08-22,erc1155,24,67,67,134,0,32550,0.00411674,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2025-03-05
2025-08-23,erc1155,24,15,15,30,0,32550,0.00092166,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2025-03-05
2025-08-24,erc1155,24,63,63,126,0,32550,0.00387097,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2025-03-05
2025-08-25,erc1155,24,22,22,44,0,32550,0.00135177,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2025-03-05
2025-08-26,erc1155,24,210,210,420,0,32550,0.01290323,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2025-03-05
2025-08-27,erc1155,24,207,207,414,0,32550,0.01271889,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2025-03-05
2025-08-28,erc1155,24,94,94,188,0,32550,0.00577573,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2025-03-05
2025-08-29,erc1155,24,14,14,28,0,32550,0.00086022,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2025-03-05
2025-08-30,erc1155,24,87,87,174,0,32550,0.00534562,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2025-03-05
2025-08-31,erc1155,24,421,421,842,0,32550,0.02586790,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2025-03-05
2025-09-01,erc1155,24,29,28,57,-1,32550,0.00175115,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2025-03-05
2025-09-02,erc1155,24,2,3,5,1,32550,0.00015361,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2025-03-05
