block_date,mid_price_quote_per_token,base_reserve,quote_reserve,executed_buy_base,executed_sell_base,rejected_buy_base,rejected_sell_base
2024-12-25,10011533867852796250000,92044900000000000000000,931011824161930680449137892,1659000000000000000000,1138000000000000000000,0,0
2024-12-26,10012069020061957760000,92054900000000000000000,931601379280743693746885731,8568000000000000000000,8057000000000000000000,0,0
2024-12-27,10008426524491777210000,92227900000000000000000,930016790275858613468298224,9953000000000000000000,9615000000000000000000,0,0
2024-12-28,10012508114906771960000,92044900000000000000000,931901595921085730620751196,10573000000000000000000,10052000000000000000000,0,0
2024-12-29,10012545393507161170000,92044900000000000000000,931935732233797298044852346,10914000000000000000000,10393000000000000000000,0,0
2024-12-30,10012610878695175870000,92044900000000000000000,931995687872101063332032319,11513000000000000000000,10992000000000000000000,0,0
2024-12-31,10000531801964114390000,92603900000000000000000,926531073317222186702284478,12524000000000000000000,12562000000000000000000,0,0
2025-01-01,10011796479468513210000,92094900000000000000000,931758441357850001937642693,14121000000000000000000,13650000000000000000000,0,0
2025-01-02,10012738528861504870000,92053900000000000000000,932204030585981762060651343,14492000000000000000000,13980000000000000000000,0,0
2025-01-03,10013136913710623680000,92044900000000000000000,932476952073623000083719995,16324000000000000000000,15803000000000000000000,0,0
2025-01-04,10013174203899595600000,92044900000000000000000,932511090526601177548655145,16665000000000000000000,16144000000000000000000,0,0
2025-01-05,10013242224724497220000,92044900000000000000000,932573351426729905417079955,17287000000000000000000,16766000000000000000000,0,0
2025-01-06,10013318778226617440000,92044900000000000000000,932643417493452482976155989,17987000000000000000000,17466000000000000000000,0,0
2025-01-07,10013320637419067160000,92044900000000000000000,932645119741819309211052489,18004000000000000000000,17483000000000000000000,0,0
2025-01-08,10013373898540690770000,92044900000000000000000,932693871692362696931618939,18491000000000000000000,17970000000000000000000,0,0
2025-01-09,10013507768413887820000,92044900000000000000000,932816354441992964442547890,19715000000000000000000,19194000000000000000000,0,0
2025-01-10,10013127854298432650000,92063900000000000000000,932662192256987049082155790,20066000000000000000000,19564000000000000000000,0,0
2025-01-11,10013585972627522840000,92044900000000000000000,932887936471066987758872590,20430000000000000000000,19909000000000000000000,0,0
2025-01-12,10013594066663724660000,92044900000000000000000,932895346224931612429141990,20504000000000000000000,19983000000000000000000,0,0
2025-01-13,10013628630750349700000,92044900000000000000000,932926983730436142640105390,20820000000000000000000,20299000000000000000000,0,0
2025-01-14,10013784067060013700000,92044900000000000000000,933069168459797572757166500,22241000000000000000000,21720000000000000000000,0,0
2025-01-15,10006174528026591880000,92393900000000000000000,929625175761660839548072330,22561000000000000000000,22389000000000000000000,0,0
2025-01-16,10013885128990582040000,92047900000000000000000,933192190727075506927173040,23769000000000000000000,23251000000000000000000,0,0
2025-01-17,10013912502042636770000,92049900000000000000000,933237630322224435647336196,24422000000000000000000,23906000000000000000000,0,0
2025-01-18,10014231144942440610000,92045900000000000000000,933488242434325399490576221,26529000000000000000000,26009000000000000000000,0,0
2025-01-19,10014293666651487670000,92044900000000000000000,933535251867383519821257721,26899000000000000000000,26378000000000000000000,0,0
2025-01-20,10014313142949856310000,92044900000000000000000,933553075576490644301926221,27077000000000000000000,26556000000000000000000,0,0
2025-01-21,10000764500222341260000,92680900000000000000000,927520457798682877944250305,30084000000000000000000,30199000000000000000000,0,0
2025-01-22,10014896313347539560000,92044900000000000000000,934085767185311429644233311,32406000000000000000000,31885000000000000000000,0,0
2025-01-23,10014926302712938940000,92044900000000000000000,934113203895211984401245311,32680000000000000000000,32159000000000000000000,0,0
2025-01-24,10014990660951997820000,92044900000000000000000,934172072816575525419586111,33268000000000000000000,32747000000000000000000,0,0
2025-01-25,10015027109636222640000,92044900000000000000000,934205416674151397879326561,33601000000000000000000,33080000000000000000000,0,0
2025-01-26,10015049110510450840000,92044900000000000000000,934225544667019368783973561,33802000000000000000000,33281000000000000000000,0,0
2025-01-27,10015064653560524710000,92044900000000000000000,934239764932209208075748061,33944000000000000000000,33423000000000000000000,0,0
2025-01-28,10006092055531940690000,92455900000000000000000,930175512793593399790283137,34239000000000000000000,34129000000000000000000,0,0
2025-01-29,10015156053332878110000,92044900000000000000000,934323356878097604079375387,34779000000000000000000,34258000000000000000000,0,0
2025-01-30,10014350858074799200000,92082900000000000000000,933974437374566863902997087,35076000000000000000000,34593000000000000000000,0,0
2025-01-31,9775589446608588220810,101957900000000000000000,836854587024553496080764926,36630000000000000000000,46022000000000000000000,0,0
2025-02-01,10015740478075428640000,92093900000000000000000,935347411260897575735116514,49994000000000000000000,49522000000000000000000,0,0
2025-02-02,10016837560088808410000,92044900000000000000000,935849777526675454742532964,50134000000000000000000,49613000000000000000000,0,0
2025-02-03,10016912277443314150000,92044900000000000000000,935918066984690021954855864,50816000000000000000000,50295000000000000000000,0,0
2025-02-04,10016956320338599800000,92044900000000000000000,935958326128493015838167564,51218000000000000000000,50697000000000000000000,0,0
2025-02-05,10017062268233881210000,92044900000000000000000,936055139247976730480869294,52185000000000000000000,51664000000000000000000,0,0
2025-02-06,10017093604450432110000,92044900000000000000000,936083783563579238426795594,52471000000000000000000,51950000000000000000000,0,0
2025-02-07,10017203832889976020000,92044900000000000000000,936184500511924255287950638,53477000000000000000000,52956000000000000000000,0,0
2025-02-08,10017347051142720550000,92044900000000000000000,936315332828568176190847983,54784000000000000000000,54263000000000000000000,0,0
2025-02-09,10017404034432016690000,92044900000000000000000,936367408248613823046393983,55304000000000000000000,54783000000000000000000,0,0
2025-02-10,10017447320883347980000,92044900000000000000000,936406968451521388080394233,55699000000000000000000,55178000000000000000000,0,0
2025-02-11,10017488745237178580000,92044900000000000000000,936444826577111945610902133,56077000000000000000000,55556000000000000000000,0,0
2025-02-12,10017507704283883400000,92044900000000000000000,936462155189800123014342683,56250000000000000000000,55729000000000000000000,0,0
2025-02-13,10017293663153612480000,92054900000000000000000,936368892926366522740142083,56314000000000000000000,55803000000000000000000,0,0
2025-02-14,10004069081089436140000,92670900000000000000000,930468633864855533551131395,58670000000000000000000,58775000000000000000000,0,0
2025-02-15,10008938641235931190000,92454900000000000000000,932778016601638880867639205,60258000000000000000000,60147000000000000000000,0,0
2025-02-16,10018013743153731380000,92044900000000000000000,936923985540565799779444405,60867000000000000000000,60346000000000000000000,0,0
2025-02-17,10018063510187389690000,92044900000000000000000,936969456037713336239083605,61321000000000000000000,60800000000000000000000,0,0
2025-02-18,10018105056727922200000,92044900000000000000000,937007416626997509454829055,61700000000000000000000,61179000000000000000000,0,0
2025-02-19,10015867362303581000000,92151900000000000000000,936055574222869630816475809,62845000000000000000000,62431000000000000000000,0,0
2025-02-20,10014306094780056730000,92224900000000000000000,935370580773627129241230609,63269000000000000000000,62928000000000000000000,0,0
2025-02-21,10016038124397931450000,92149900000000000000000,936191447786128691997060646,64003000000000000000000,63587000000000000000000,0,0
2025-02-22,10018432415620224230000,92044900000000000000000,937306394355772607139817796,64686000000000000000000,64165000000000000000000,0,0
2025-02-23,10018177551475978160000,92056900000000000000000,937196492962581713634469146,64783000000000000000000,64274000000000000000000,0,0
2025-02-24,10018448203875342860000,92044900000000000000000,937320820134172084209980696,64830000000000000000000,64309000000000000000000,0,0
2025-02-26,10018634492659873430000,92044900000000000000000,937490877644222415762466544,66529000000000000000000,66008000000000000000000,0,0
2025-02-27,10018775179959835100000,92044900000000000000000,937619327403640152753654088,67812000000000000000000,67291000000000000000000,0,0
2025-02-28,10018845033776051510000,92044900000000000000000,937683124812410424946078588,68449000000000000000000,67928000000000000000000,0,0
2025-03-02,10018914451326476320000,92044900000000000000000,937746522187690596904828138,69082000000000000000000,68561000000000000000000,0,0
2025-03-03,10018971259235942010000,92044900000000000000000,937798405470514815179171038,69600000000000000000000,69079000000000000000000,0,0
2025-03-04,10019002844242167100000,92044900000000000000000,937827255553913066656811038,69888000000000000000000,69367000000000000000000,0,0
2025-03-05,10019092118407304830000,92044900000000000000000,937908774064912242506767538,70702000000000000000000,70181000000000000000000,0,0
2025-03-06,10019135989210659180000,92044900000000000000000,937948841658650622986667538,71102000000000000000000,70581000000000000000000,0,0
2025-03-07,10019170428453978210000,92044900000000000000000,937980296333152058385935138,71416000000000000000000,70895000000000000000000,0,0
2025-03-08,10019217372056049780000,92044900000000000000000,938023168338677042376730538,71844000000000000000000,71323000000000000000000,0,0
2025-03-09,10019018487110197230000,92059900000000000000000,937995283277795107808969531,73059000000000000000000,72553000000000000000000,0,0
2025-03-10,10019387716194958010000,92044900000000000000000,938178678741178239790372681,73397000000000000000000,72876000000000000000000,0,0
2025-03-11,10019229862742893610000,92054900000000000000000,938137079687311261252067681,73977000000000000000000,73466000000000000000000,0,0
2025-03-12,10019479639954441800000,92044900000000000000000,938262618653237688715713081,74235000000000000000000,73714000000000000000000,0,0
2025-03-13,10019508819490125280000,92044900000000000000000,938289266581533514807669881,74501000000000000000000,73980000000000000000000,0,0
2025-03-14,10019526590690444350000,92044900000000000000000,938305496742221267218074381,74663000000000000000000,74142000000000000000000,0,0
2025-03-15,10019533830853547370000,92044900000000000000000,938312109389906104866386481,74729000000000000000000,74208000000000000000000,0,0
2025-03-16,10019546336650518340000,92044900000000000000000,938323530943212467767084281,74843000000000000000000,74322000000000000000000,0,0
2025-03-17,10020216825883081960000,92044900000000000000000,938933855017809532826870226,80954000000000000000000,80433000000000000000000,0,0
2025-03-18,10020271365629163840000,92044900000000000000000,938983641948279501260525776,81451000000000000000000,80930000000000000000000,0,0
2025-03-19,10020321956115901170000,92044900000000000000000,939029823738424863067228376,81912000000000000000000,81391000000000000000000,0,0
2025-03-20,10020333369327644530000,92044900000000000000000,939040244277453923268713976,82016000000000000000000,81495000000000000000000,0,0
2025-03-21,10020368816537747490000,92044900000000000000000,939072604220847267010868076,82339000000000000000000,81818000000000000000000,0,0
2025-03-22,10020404483857945290000,92044900000000000000000,939105164614814548290188076,82664000000000000000000,82143000000000000000000,0,0
2025-03-23,10020213633442244580000,92054900000000000000000,939033615066635809707858276,82945000000000000000000,82434000000000000000000,0,0
2025-03-24,10020318093712289380000,92054900000000000000000,939128958044642423130081415,83897000000000000000000,83386000000000000000000,0,0
2025-03-25,10020573720060287480000,92044900000000000000000,939259619531622931703679115,84206000000000000000000,83685000000000000000000,0,0
2025-03-26,10020591500558012520000,92044900000000000000000,939275851415941734333346915,84368000000000000000000,83847000000000000000000,0,0
2025-03-27,10020642647794233580000,92044900000000000000000,939322535454074343639045615,84834000000000000000000,84313000000000000000000,0,0
2025-03-28,10020669539023311990000,92044900000000000000000,939347082726090902377016615,85079000000000000000000,84558000000000000000000,0,0
2025-04-01,10021226871198711890000,92044900000000000000000,939854465795306204874644866,90156000000000000000000,89635000000000000000000,0,0
2025-04-02,10021231592211500950000,92044900000000000000000,939858774820849437187704666,90199000000000000000000,89678000000000000000000,0,0
2025-04-03,10021287476660377620000,92044900000000000000000,939909768668133075253315916,90708000000000000000000,90187000000000000000000,0,0
2025-04-04,10021313717627293090000,92044900000000000000000,939933716400313750103352166,90947000000000000000000,90426000000000000000000,0,0
2025-04-05,10021335676855013660000,92044900000000000000000,939953756824492244440002166,91147000000000000000000,90626000000000000000000,0,0
2025-04-06,10021554293890024630000,92044900000000000000000,940153067565204262556156668,93138000000000000000000,92617000000000000000000,0,0
2025-04-07,10021579659812684430000,92044900000000000000000,940176214416723856500845368,93369000000000000000000,92848000000000000000000,0,0
2025-04-08,10021886052422265940000,92044900000000000000000,940455398719395421371582561,96159000000000000000000,95638000000000000000000,0,0
2025-04-09,10018506291093368270000,92199900000000000000000,938958715060048605757482811,96645000000000000000000,96279000000000000000000,0,0
2025-04-10,10022000824032534020000,92044900000000000000000,940560089193957107949989761,97204000000000000000000,96683000000000000000000,0,0
2025-04-11,10020897712351091700000,92100900000000000000000,940128873892205650459588570,98474000000000000000000,98009000000000000000000,0,0
2025-04-12,10022180517833709130000,92044900000000000000000,940723946583577056954895770,98840000000000000000000,98319000000000000000000,0,0
2025-04-13,10022196115490121770000,92044900000000000000000,940738176967605104074743770,98982000000000000000000,98461000000000000000000,0,0
2025-04-14,10022275972968485500000,92044900000000000000000,940811009362440008177923220,99709000000000000000000,99188000000000000000000,0,0
2025-04-15,10022393952462895130000,92044900000000000000000,940918585613015065799427549,100783000000000000000000,100262000000000000000000,0,0
2025-04-16,10006567184986463710000,92770900000000000000000,933788598060102443265061104,101824000000000000000000,102029000000000000000000,0,0
2025-04-17,10022820557816264430000,92044900000000000000000,941307181793544904618162496,104666000000000000000000,104145000000000000000000,0,0
2025-04-18,10022854290239800690000,92044900000000000000000,941337946659683569506760446,104973000000000000000000,104452000000000000000000,0,0
2025-04-19,10018960234202224930000,92222900000000000000000,939609424279381419199356946,105435000000000000000000,105092000000000000000000,0,0
2025-04-20,10022967138383936660000,92044900000000000000000,941440843195129605883973146,106000000000000000000000,105479000000000000000000,0,0
2025-04-21,9944832423870025935564,95588900000000000000000,906357129893532334252923973,107239000000000000000000,110262000000000000000000,0,0
2025-04-22,9998004345199866742104,93210900000000000000000,930270103264291700525838481,110438000000000000000000,111083000000000000000000,0,0
2025-04-23,10023677549454842200000,92044900000000000000000,942087014062731470316332612,112464000000000000000000,111943000000000000000000,0,0
2025-04-24,10023571324522627470000,92051900000000000000000,942062294392291186809307562,112914000000000000000000,112400000000000000000000,0,0
2025-05-02,10005778893858608100000,92863900000000000000000,933998393001098699968879198,113187000000000000000000,113485000000000000000000,0,0
2025-05-03,10018719176193537320000,92284900000000000000000,940022627801813708527379085,115748000000000000000000,115467000000000000000000,0,0
2025-05-04,9495904782553266248874,111467900000000000000000,753681084255477131831422035,118904000000000000000000,137806000000000000000000,0,0
