block_date,token_standard,token_id,sell_volume,buy_volume,gross_volume,net_buy_pressure,total_supply,gross_daily_turnover_rate,data_source,primary_secondary_treatment,sample_window
2025-01-18,erc1155,14,1077,1077,2154,0,31500,0.06838095,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2024-12-25
2025-01-19,erc1155,14,66,65,131,-1,31500,0.00415873,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2024-12-25
2025-01-20,erc1155,14,115,116,231,1,31500,0.00733333,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2024-12-25
2025-01-21,erc1155,14,64,64,128,0,31500,0.00406349,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2024-12-25
2025-01-22,erc1155,14,202,202,404,0,31500,0.01282540,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2024-12-25
2025-01-23,erc1155,14,63,63,126,0,31500,0.00400000,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2024-12-25
2025-01-24,erc1155,14,270,270,540,0,31500,0.01714286,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2024-12-25
2025-01-25,erc1155,14,33,33,66,0,31500,0.00209524,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2024-12-25
2025-01-26,erc1155,14,356,356,712,0,31500,0.02260317,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2024-12-25
2025-01-27,erc1155,14,23,23,46,0,31500,0.00146032,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2024-12-25
2025-01-28,erc1155,14,46,46,92,0,31500,0.00292063,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2024-12-25
2025-01-29,erc1155,14,2,2,4,0,31500,0.00012698,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2024-12-25
2025-01-30,erc1155,14,138,138,276,0,31500,0.00876190,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2024-12-25
2025-01-31,erc1155,14,61,61,122,0,31500,0.00387302,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2024-12-25
2025-02-01,erc1155,14,116,113,229,-3,31500,0.00726984,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2024-12-25
2025-02-02,erc1155,14,15,18,33,3,31500,0.00104762,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2024-12-25
2025-02-03,erc1155,14,37,37,74,0,31500,0.00234921,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2024-12-25
2025-02-04,erc1155,14,91,91,182,0,31500,0.00577778,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2024-12-25
2025-02-05,erc1155,14,100,100,200,0,31500,0.00634921,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2024-12-25
2025-02-06,erc1155,14,40,40,80,0,31500,0.00253968,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2024-12-25
2025-02-07,erc1155,14,17,17,34,0,31500,0.00107937,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2024-12-25
2025-02-08,erc1155,14,14,14,28,0,31500,0.00088889,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2024-12-25
2025-02-09,erc1155,14,16,16,32,0,31500,0.00101587,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2024-12-25
2025-02-10,erc1155,14,57,57,114,0,31500,0.00361905,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2024-12-25
2025-02-11,erc1155,14,72,72,144,0,31500,0.00457143,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2024-12-25
2025-02-12,erc1155,14,194,194,388,0,31500,0.01231746,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2024-12-25
2025-02-13,erc1155,14,28,28,56,0,31500,0.00177778,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2024-12-25
2025-02-14,erc1155,14,235,235,470,0,31500,0.01492063,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2024-12-25
2025-02-15,erc1155,14,101,101,202,0,31500,0.00641270,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2024-12-25
2025-02-16,erc1155,14,174,174,348,0,31500,0.01104762,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2024-12-25
2025-02-17,erc1155,14,192,192,384,0,31500,0.01219048,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2024-12-25
2025-02-18,erc1155,14,57,57,114,0,31500,0.00361905,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2024-12-25
2025-02-19,erc1155,14,174,174,348,0,31500,0.01104762,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2024-12-25
2025-02-20,erc1155,14,22,22,44,0,31500,0.00139683,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2024-12-25
2025-02-21,erc1155,14,26,26,52,0,31500,0.00165079,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2024-12-25
2025-02-22,erc1155,14,39,39,78,0,31500,0.00247619,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2024-12-25
2025-02-23,erc1155,14,24,24,48,0,31500,0.00152381,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2024-12-25
2025-02-24,erc1155,14,1,1,2,0,31500,0.00006349,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2024-12-25
2025-02-26,erc1155,14,146,146,292,0,31500,0.00926984,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2024-12-25
2025-02-27,erc1155,14,52,52,104,0,31500,0.00330159,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2024-12-25
2025-02-28,erc1155,14,4,4,8,0,31500,0.00025397,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2024-12-25
2025-03-02,erc1155,14,101,101,202,0,31500,0.00641270,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2024-12-25
2025-03-03,erc1155,14,24,24,48,0,31500,0.00152381,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2024-12-25
2025-03-04,erc1155,14,8,8,16,0,31500,0.00050794,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2024-12-25
2025-03-05,erc1155,14,19,19,38,0,31500,0.00120635,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2024-12-25
2025-03-06,erc1155,14,13,13,26,0,31500,0.00082540,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2024-12-25
2025-03-07,erc1155,14,11,11,22,0,31500,0.00069841,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2024-12-25
2025-03-08,erc1155,14,158,158,316,0,31500,0.01003175,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2024-12-25
2025-03-09,erc1155,14,13,13,26,0,31500,0.00082540,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2024-12-25
2025-03-10,erc1155,14,107,107,214,0,31500,0.00679365,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2024-12-25
2025-03-11,erc1155,14,143,141,284,-2,31500,0.00901587,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2024-12-25
2025-03-12,erc1155,14,67,69,136,2,31500,0.00431746,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2024-12-25
2025-03-13,erc1155,14,5,5,10,0,31500,0.00031746,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2024-12-25
2025-03-14,erc1155,14,292,292,584,0,31500,0.01853968,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2024-12-25
2025-03-16,erc1155,14,45,45,90,0,31500,0.00285714,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2024-12-25
2025-03-17,erc1155,14,46,46,92,0,31500,0.00292063,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2024-12-25
2025-03-18,erc1155,14,816,816,1632,0,31500,0.05180952,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2024-12-25
2025-03-19,erc1155,14,216,216,432,0,31500,0.01371429,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2024-12-25
2025-03-20,erc1155,14,40,40,80,0,31500,0.00253968,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2024-12-25
2025-03-21,erc1155,14,66,66,132,0,31500,0.00419048,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2024-12-25
2025-03-22,erc1155,14,124,124,248,0,31500,0.00787302,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2024-12-25
2025-03-23,erc1155,14,85,85,170,0,31500,0.00539683,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2024-12-25
2025-03-24,erc1155,14,135,135,270,0,31500,0.00857143,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2024-12-25
2025-03-25,erc1155,14,45,45,90,0,31500,0.00285714,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2024-12-25
2025-03-26,erc1155,14,21,21,42,0,31500,0.00133333,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2024-12-25
2025-03-27,erc1155,14,276,276,552,0,31500,0.01752381,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2024-12-25
2025-03-28,erc1155,14,28,28,56,0,31500,0.00177778,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2024-12-25
2025-04-01,erc1155,14,323,323,646,0,31500,0.02050794,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2024-12-25
2025-04-02,erc1155,14,13,13,26,0,31500,0.00082540,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2024-12-25
2025-04-03,erc1155,14,114,114,228,0,31500,0.00723810,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2024-12-25
2025-04-04,erc1155,14,52,52,104,0,31500,0.00330159,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2024-12-25
2025-04-05,erc1155,14,20,20,40,0,31500,0.00126984,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2024-12-25
2025-04-06,erc1155,14,409,409,818,0,31500,0.02596825,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2024-12-25
2025-04-07,erc1155,14,116,116,232,0,31500,0.00736508,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2024-12-25
2025-04-08,erc1155,14,1244,1244,2488,0,31500,0.07898413,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2024-12-25
2025-04-09,erc1155,14,15,15,30,0,31500,0.00095238,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2024-12-25
2025-04-10,erc1155,14,69,69,138,0,31500,0.00438095,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2024-12-25
2025-04-11,erc1155,14,207,207,414,0,31500,0.01314286,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2024-12-25
2025-04-12,erc1155,14,588,588,1176,0,31500,0.03733333,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2024-12-25
2025-04-13,erc1155,14,6,6,12,0,31500,0.00038095,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2024-12-25
2025-04-14,erc1155,14,16,16,32,0,31500,0.00101587,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2024-12-25
2025-04-15,erc1155,14,5,5,10,0,31500,0.00031746,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2024-12-25
2025-04-16,erc1155,14,47,47,94,0,31500,0.00298413,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2024-12-25
2025-04-17,erc1155,14,460,460,920,0,31500,0.02920635,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2024-12-25
2025-04-18,erc1155,14,54,54,108,0,31500,0.00342857,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2024-12-25
2025-04-19,erc1155,14,191,191,382,0,31500,0.01212698,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2024-12-25
2025-04-20,erc1155,14,46,46,92,0,31500,0.00292063,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2024-12-25
2025-04-21,erc1155,14,32,32,64,0,31500,0.00203175,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2024-12-25
2025-04-22,erc1155,14,62,62,124,0,31500,0.00393651,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2024-12-25
2025-04-23,erc1155,14,140,140,280,0,31500,0.00888889,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2024-12-25
2025-04-24,erc1155,14,134,134,268,0,31500,0.00850794,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2024-12-25
2025-05-02,erc1155,14,33,33,66,0,31500,0.00209524,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2024-12-25
2025-05-03,erc1155,14,503,503,1006,0,31500,0.03193651,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2024-12-25
2025-05-04,erc1155,14,609,609,1218,0,31500,0.03866667,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2024-12-25
2025-05-05,erc1155,14,69,69,138,0,31500,0.00438095,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2024-12-25
2025-05-06,erc1155,14,1,1,2,0,31500,0.00006349,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2024-12-25
2025-05-07,erc1155,14,39,39,78,0,31500,0.00247619,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2024-12-25
2025-05-08,erc1155,14,47,47,94,0,31500,0.00298413,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2024-12-25
2025-05-09,erc1155,14,345,345,690,0,31500,0.02190476,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2024-12-25
2025-05-10,erc1155,14,25,25,50,0,31500,0.00158730,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2024-12-25
2025-05-11,erc1155,14,10,10,20,0,31500,0.00063492,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2024-12-25
2025-05-12,erc1155,14,112,112,224,0,31500,0.00711111,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2024-12-25
2025-05-13,erc1155,14,89,89,178,0,31500,0.00565079,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2024-12-25
2025-05-14,erc1155,14,5,5,10,0,31500,0.00031746,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2024-12-25
2025-05-15,erc1155,14,186,186,372,0,31500,0.01180952,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2024-12-25
2025-05-16,erc1155,14,131,131,262,0,31500,0.00831746,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2024-12-25
2025-05-17,erc1155,14,44,44,88,0,31500,0.00279365,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2024-12-25
2025-05-18,erc1155,14,55,55,110,0,31500,0.00349206,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2024-12-25
2025-05-19,erc1155,14,19,19,38,0,31500,0.00120635,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2024-12-25
2025-05-22,erc1155,14,65,65,130,0,31500,0.00412698,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2024-12-25
2025-05-23,erc1155,14,4,4,8,0,31500,0.00025397,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2024-12-25
2025-05-24,erc1155,14,3,3,6,0,31500,0.00019048,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2024-12-25
2025-05-25,erc1155,14,44,44,88,0,31500,0.00279365,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2024-12-25
2025-05-26,erc1155,14,36,36,72,0,31500,0.00228571,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2024-12-25
2025-05-27,erc1155,14,69,69,138,0,31500,0.00438095,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2024-12-25
2025-05-28,erc1155,14,10,10,20,0,31500,0.00063492,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2024-12-25
2025-05-29,erc1155,14,15,15,30,0,31500,0.00095238,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2024-12-25
2025-05-30,erc1155,14,6,6,12,0,31500,0.00038095,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2024-12-25
2025-05-31,erc1155,14,62,62,124,0,31500,0.00393651,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2024-12-25
2025-06-01,erc1155,14,25,25,50,0,31500,0.00158730,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2024-12-25
2025-06-02,erc1155,14,97,97,194,0,31500,0.00615873,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2024-12-25
2025-06-03,erc1155,14,59,59,118,0,31500,0.00374603,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2024-12-25
2025-06-04,erc1155,14,50,50,100,0,31500,0.00317460,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2024-12-25
2025-06-05,erc1155,14,47,47,94,0,31500,0.00298413,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2024-12-25
2025-06-06,erc1155,14,6,6,12,0,31500,0.00038095,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2024-12-25
2025-06-07,erc1155,14,35,35,70,0,31500,0.00222222,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2024-12-25
2025-06-08,erc1155,14,98,98,196,0,31500,0.00622222,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2024-12-25
2025-06-09,erc1155,14,645,645,1290,0,31500,0.04095238,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2024-12-25
2025-06-10,erc1155,14,31,31,62,0,31500,0.00196825,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2024-12-25
2025-06-11,erc1155,14,12,12,24,0,31500,0.00076190,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2024-12-25
2025-06-12,erc1155,14,159,159,318,0,31500,0.01009524,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2024-12-25
2025-06-13,erc1155,14,76,76,152,0,31500,0.00482540,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2024-12-25
2025-06-14,erc1155,14,17,17,34,0,31500,0.00107937,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2024-12-25
2025-06-15,erc1155,14,74,74,148,0,31500,0.00469841,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2024-12-25
2025-06-16,erc1155,14,150,150,300,0,31500,0.00952381,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2024-12-25
2025-06-17,erc1155,14,176,176,352,0,31500,0.01117460,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2024-12-25
2025-06-18,erc1155,14,283,283,566,0,31500,0.01796825,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2024-12-25
2025-06-19,erc1155,14,90,90,180,0,31500,0.00571429,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2024-12-25
2025-06-20,erc1155,14,40,40,80,0,31500,0.00253968,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2024-12-25
2025-06-21,erc1155,14,122,122,244,0,31500,0.00774603,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2024-12-25
2025-06-22,erc1155,14,13,13,26,0,31500,0.00082540,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2024-12-25
2025-06-23,erc1155,14,11,11,22,0,31500,0.00069841,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2024-12-25
2025-06-24,erc1155,14,56,56,112,0,31500,0.00355556,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2024-12-25
2025-06-25,erc1155,14,354,354,708,0,31500,0.02247619,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2024-12-25
2025-06-26,erc1155,14,236,236,472,0,31500,0.01498413,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2024-12-25
2025-06-27,erc1155,14,1,1,2,0,31500,0.00006349,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2024-12-25
