block_date,mid_price_quote_per_token,base_reserve,quote_reserve,executed_buy_base,executed_sell_base,rejected_buy_base,rejected_sell_base
2024-12-23,9999987242783011299291,156776200000000000000000,1567742050006346699461113271,0,1000000000000000000,227155000000000000000000,0
2024-12-24,10755199730267784500000,118481200000000000000000,1965128020976478325826156397,38295000000000000000000,1000000000000000000,227155000000000000000000,0
2024-12-25,10970145442217781720000,111874200000000000000000,2037802442209259294246094047,50145000000000000000000,5244000000000000000000,227155000000000000000000,0
2024-12-26,10943667228264937660000,112666200000000000000000,2030141329544260704106941347,59094000000000000000000,14985000000000000000000,227155000000000000000000,0
2024-12-27,10972844175457262080000,111839200000000000000000,2039437995551175799681479347,61648000000000000000000,16712000000000000000000,227155000000000000000000,0
2024-12-28,10764667216068189520000,118257200000000000000000,1970193065800167515690333447,62977000000000000000000,24459000000000000000000,227155000000000000000000,0
2024-12-29,10970526923202426450000,111937200000000000000000,2039341088042711376763609447,70577000000000000000000,25739000000000000000000,227155000000000000000000,0
2024-12-30,10974021989071320630000,111839200000000000000000,2040445551846949100608888097,70892000000000000000000,25956000000000000000000,227155000000000000000000,0
2024-12-31,10969495351892917880000,111970200000000000000000,2039092735076483119280526197,71597000000000000000000,26792000000000000000000,227155000000000000000000,0
2025-01-01,10974209457122070130000,111839200000000000000000,2040606755558470083167013097,72362000000000000000000,27426000000000000000000,227155000000000000000000,0
2025-01-02,10952223315871646440000,112473200000000000000000,2033871391746834689064673097,74012000000000000000000,29710000000000000000000,227155000000000000000000,0
2025-01-03,10974615322421801950000,111839200000000000000000,2040955398347240006041282447,75545000000000000000000,30609000000000000000000,227155000000000000000000,0
2025-01-04,10974678462255109210000,111839200000000000000000,2041009701265942352424959197,76040000000000000000000,31104000000000000000000,227155000000000000000000,0
2025-01-05,10974975682046449670000,111839200000000000000000,2041264944177565205637177197,78370000000000000000000,33434000000000000000000,227155000000000000000000,0
2025-01-06,10838645903341570410000,115916200000000000000000,1997166898577128084944842747,79676000000000000000000,38817000000000000000000,227155000000000000000000,0
2025-01-07,10859827002183205780000,115258200000000000000000,2004385723165239315438943147,80743000000000000000000,39226000000000000000000,227155000000000000000000,0
2025-01-08,10840159224691024570000,115884200000000000000000,1997966792130520865851031347,83878000000000000000000,42987000000000000000000,227155000000000000000000,0
2025-01-09,10845351520476295050000,115724200000000000000000,1999784536658600555866901847,84723000000000000000000,43672000000000000000000,227155000000000000000000,0
2025-01-10,10905145832635253970000,113903200000000000000000,2019770844878087925779639547,87316000000000000000000,44444000000000000000000,227155000000000000000000,0
2025-01-11,10976403832425223690000,111839200000000000000000,2042487663955509409481121147,89588000000000000000000,44652000000000000000000,227155000000000000000000,0
2025-01-12,10976449392192300290000,111839200000000000000000,2042526838548042919518944247,89945000000000000000000,45009000000000000000000,227155000000000000000000,0
2025-01-13,10969064621439285560000,112050200000000000000000,2040267908330399060438944197,90353000000000000000000,45628000000000000000000,227155000000000000000000,0
2025-01-14,10976651154314130530000,111839200000000000000000,2042700223179226600283877847,91526000000000000000000,46590000000000000000000,227155000000000000000000,0
2025-01-15,10975288900512384680000,111889200000000000000000,2042501006185196531078540547,94694000000000000000000,49808000000000000000000,227155000000000000000000,0
2025-01-16,10977521148833628040000,111839200000000000000000,2043446380500752028632079547,98342000000000000000000,53406000000000000000000,227155000000000000000000,0
2025-01-17,10977317406521519420000,111847200000000000000000,2043427025815600895362661347,98962000000000000000000,54034000000000000000000,227155000000000000000000,0
2025-01-18,10964828663488213730000,112212200000000000000000,2039748031006235432904194347,101753000000000000000000,57190000000000000000000,227155000000000000000000,0
2025-01-19,10978106643984228640000,111839200000000000000000,2043948875093837601383525997,102929000000000000000000,57993000000000000000000,227155000000000000000000,0
2025-01-20,10978162950458308730000,111839200000000000000000,2043997271498700593145277347,103370000000000000000000,58434000000000000000000,227155000000000000000000,0
2025-01-21,10768910959785270550000,118280200000000000000000,1974638766035317929109403547,106235000000000000000000,67740000000000000000000,227155000000000000000000,0
2025-01-22,10769826860693422310000,118262200000000000000000,1975188497045133278110457847,109556000000000000000000,71043000000000000000000,227155000000000000000000,0
2025-01-23,10947025450672828830000,112777200000000000000000,2035180445849968831708980747,116397000000000000000000,72399000000000000000000,227155000000000000000000,0
2025-01-24,10957379287715863530000,112487200000000000000000,2038602157684295997351759697,118788000000000000000000,74500000000000000000000,227155000000000000000000,0
2025-01-25,10980306092940614530000,111839200000000000000000,2045827901138162076178158097,120188000000000000000000,75252000000000000000000,227155000000000000000000,0
2025-01-26,10980401655886917130000,111839200000000000000000,2045909984869596573156412297,120936000000000000000000,76000000000000000000000,227155000000000000000000,0
2025-01-27,10974370776532748300000,112012200000000000000000,2044090818937274553718697747,121578000000000000000000,76815000000000000000000,227155000000000000000000,0
2025-01-28,10969197596635266710000,112162200000000000000000,2042543176449359387237096747,122398000000000000000000,77785000000000000000000,227155000000000000000000,0
2025-01-29,10980684100664152710000,111839200000000000000000,2046152535308080472171191397,123147000000000000000000,78211000000000000000000,227155000000000000000000,0
2025-01-30,10978035479009687360000,111915200000000000000000,2045357178846824738237147697,123465000000000000000000,78605000000000000000000,227155000000000000000000,0
2025-01-31,10939270862157266690000,113036200000000000000000,2033373593746962056853424097,125657000000000000000000,81918000000000000000000,227155000000000000000000,0
2025-02-01,10969785827187589960000,112181200000000000000000,2043415879719312720153306747,132285000000000000000000,87691000000000000000000,227155000000000000000000,0
2025-02-02,10965197005918115310000,112315200000000000000000,2042047498878480606378474947,133142000000000000000000,88682000000000000000000,227155000000000000000000,0
2025-02-03,10982076470347077170000,111839200000000000000000,2047344112006208052105412997,134047000000000000000000,89111000000000000000000,227155000000000000000000,0
2025-02-04,10872630458928700590000,115068200000000000000000,2012449725900909056792005547,135988000000000000000000,94281000000000000000000,227155000000000000000000,0
2025-02-05,10966691571177756450000,112299200000000000000000,2043027990053819769504212197,140520000000000000000000,96044000000000000000000,227155000000000000000000,0
2025-02-06,10980925038028822650000,111899200000000000000000,2047522571852517659016047097,141678000000000000000000,96802000000000000000000,227155000000000000000000,0
2025-02-07,10983250792763387310000,111839200000000000000000,2048349539533857156110333597,143240000000000000000000,98304000000000000000000,227155000000000000000000,0
2025-02-08,10983412668311558260000,111839200000000000000000,2048488447681309427185149797,144506000000000000000000,99570000000000000000000,227155000000000000000000,0
2025-02-09,10983422130430972330000,111839200000000000000000,2048496574923862209582398697,144580000000000000000000,99644000000000000000000,227155000000000000000000,0
2025-02-10,10984010626787764810000,111839200000000000000000,2049000237671218743200923797,149182000000000000000000,104246000000000000000000,227155000000000000000000,0
