block_date,mid_price_quote_per_token,base_reserve,quote_reserve,executed_buy_base,executed_sell_base,rejected_buy_base,rejected_sell_base
2025-10-17,9972106873204132222114,8941000000000000000000,86997719976928725521546043,0,121000000000000000000,14535000000000000000000,0
2025-10-18,9910222248914965495495,9196000000000000000000,84475308062054753416892425,0,376000000000000000000,25827000000000000000000,0
2025-10-19,10808929314422622040000,6568000000000000000000,111662127899425142640552781,2712000000000000000000,460000000000000000000,25827000000000000000000,0
2025-10-20,11839782844011940340000,5247000000000000000000,126652944958758376963734031,4297000000000000000000,724000000000000000000,25827000000000000000000,0
2025-10-21,11840189315806567730000,5247000000000000000000,126667343839262962397935331,4418000000000000000000,845000000000000000000,25827000000000000000000,0
2025-10-22,11840323290404121100000,5247000000000000000000,126672087688459242780129331,4458000000000000000000,885000000000000000000,25827000000000000000000,0
2025-10-23,11840494181529150590000,5247000000000000000000,126678138929398665507650581,4509000000000000000000,936000000000000000000,25827000000000000000000,0
2025-10-24,11345275387330477780000,5775000000000000000000,120612752137012341578200231,4668000000000000000000,1623000000000000000000,25827000000000000000000,0
2025-10-25,11843011140612961550000,5247000000000000000000,126766482378878067746766781,5259000000000000000000,1686000000000000000000,25827000000000000000000,0
2025-10-27,11843084822029327660000,5247000000000000000000,126769090184124642257537481,5281000000000000000000,1708000000000000000000,25827000000000000000000,0
2025-10-28,11843742265966985260000,5247000000000000000000,126792377409012325093838481,5476000000000000000000,1903000000000000000000,25827000000000000000000,0
2025-10-29,11843748960510773010000,5247000000000000000000,126792614303119710230965281,5478000000000000000000,1905000000000000000000,25827000000000000000000,0
2025-10-31,11843990579426856450000,5247000000000000000000,126801167253770370567218481,5550000000000000000000,1977000000000000000000,25827000000000000000000,0
2025-11-01,11844451494158662440000,5247000000000000000000,126817487371877400531863781,5687000000000000000000,2114000000000000000000,25827000000000000000000,0
2025-11-02,11844458189690714200000,5247000000000000000000,126817724280175509862649281,5689000000000000000000,2116000000000000000000,25827000000000000000000,0
2025-11-03,11844541952900106400000,5247000000000000000000,126820688424505054971748031,5714000000000000000000,2141000000000000000000,25827000000000000000000,0
2025-11-05,11844578790826934270000,5247000000000000000000,126821991908450728480822231,5725000000000000000000,2152000000000000000000,25827000000000000000000,0
2025-11-06,11844675972646755200000,5247000000000000000000,126825430917897452661591881,5754000000000000000000,2181000000000000000000,25827000000000000000000,0
2025-11-07,11846917011861884880000,5247000000000000000000,126904882058145996474009381,6404000000000000000000,2831000000000000000000,25827000000000000000000,0
2025-11-08,11847408682360570380000,5247000000000000000000,126922285554908284052514081,6550000000000000000000,2977000000000000000000,25827000000000000000000,0
2025-11-09,11775015387528224370000,5315000000000000000000,126123154716133050852200681,6550000000000000000000,3045000000000000000000,25827000000000000000000,0
2025-11-10,11856453490354453520000,5247000000000000000000,127236408360982083945385081,8785000000000000000000,5212000000000000000000,25827000000000000000000,0
2025-11-11,11856463559087743970000,5247000000000000000000,127236764098186856606402881,8788000000000000000000,5215000000000000000000,25827000000000000000000,0
2025-11-12,11856510565156635260000,5247000000000000000000,127238424955475136038981181,8802000000000000000000,5229000000000000000000,25827000000000000000000,0
2025-11-13,11856534062509418750000,5247000000000000000000,127239255148859673743117431,8809000000000000000000,5236000000000000000000,25827000000000000000000,0
2025-11-14,11860268936033073490000,5247000000000000000000,127371374431087654964095831,9861000000000000000000,6288000000000000000000,25827000000000000000000,0
2025-11-15,11860393368617281770000,5247000000000000000000,127375769436452771468497631,9898000000000000000000,6325000000000000000000,25827000000000000000000,0
2025-11-16,11860487505254063400000,5247000000000000000000,127379094177602630321713031,9926000000000000000000,6353000000000000000000,25827000000000000000000,0
2025-11-17,11860828005684083050000,5247000000000000000000,127391124139509643577829031,10027000000000000000000,6454000000000000000000,25827000000000000000000,0
