block_date,mid_price_quote_per_token,base_reserve,quote_reserve,executed_buy_base,executed_sell_base,rejected_buy_base,rejected_sell_base
2025-11-07,10673337766700743600000,342354500000000000000000,5458148762760201535796246518,100564000000000000000000,564000000000000000000,0,0
2025-11-10,14321804552325129270000,192354500000000000000000,7266283380700400358364461718,255846000000000000000000,5846000000000000000000,0,0
2025-11-11,14322323928552918020000,192354500000000000000000,7266827651234190630473372418,259660000000000000000000,9660000000000000000000,0,0
2025-11-12,14322353887865154300000,192354500000000000000000,7266859153691980513069317418,259880000000000000000000,9880000000000000000000,0,0
2025-11-13,14322377310675559100000,192354500000000000000000,7266883784071915356793950618,260052000000000000000000,10052000000000000000000,0,0
2025-11-14,14322523705497546970000,192354500000000000000000,7267037591437393433160519368,261127000000000000000000,11127000000000000000000,0,0
2025-11-15,14322537323696371890000,192354500000000000000000,7267051912585216012260899368,261227000000000000000000,11227000000000000000000,0,0
2025-11-16,14322538685516973000000,192354500000000000000000,7267053344825183047736586368,261237000000000000000000,11237000000000000000000,0,0
2025-11-17,16036317466058029650000,167354500000000000000000,7647022422913125082608915118,286392000000000000000000,11392000000000000000000,0,0
2025-11-18,16036336569821183410000,167354500000000000000000,7647038457140138285874055118,286492000000000000000000,11492000000000000000000,0,0
2025-11-19,16036384329448096100000,167354500000000000000000,7647078534927949145260380118,286742000000000000000000,11742000000000000000000,0,0
2025-11-20,16036394836583528630000,167354500000000000000000,7647087354306791503336660868,286797000000000000000000,11797000000000000000000,0,0
2025-11-21,16036397511128161310000,167354500000000000000000,7647089599361074138574525568,286811000000000000000000,11811000000000000000000,0,0
2025-11-22,16036408782435285850000,167354500000000000000000,7647099060107731672347019018,286870000000000000000000,11870000000000000000000,0,0
2025-11-24,16036432280298737450000,167354500000000000000000,7647118781728283432003936968,286993000000000000000000,11993000000000000000000,0,0
2025-11-25,16036447563488398620000,167354500000000000000000,7647131609536035392365340968,287073000000000000000000,12073000000000000000000,0,0
2025-11-26,16036458070693649760000,167354500000000000000000,7647140428949650788156138468,287128000000000000000000,12128000000000000000000,0,0
2025-11-28,18732217735552994910000,142354500000000000000000,8081335266928670076368760918,312407000000000000000000,12407000000000000000000,0,0
2025-11-30,18715547157372405090000,142477500000000000000000,8079125474517700873971056318,312844000000000000000000,12967000000000000000000,0,0
2025-12-01,18732379116425307490000,142354500000000000000000,8081440039773841809192239618,312967000000000000000000,12967000000000000000000,0,0
2025-12-04,18732379404722905250000,142354500000000000000000,8081440227097292849007635818,312968000000000000000000,12968000000000000000000,0,0
2025-12-05,19455439591928022170000,137354500000000000000000,8177372898601205996279229618,318036000000000000000000,13036000000000000000000,0,0
2025-12-06,19455676718997000480000,137354500000000000000000,8177518408552081414153579418,318785000000000000000000,13785000000000000000000,0,0
2025-12-07,19455709011434716250000,137354500000000000000000,8177538249405214671092248118,318887000000000000000000,13887000000000000000000,0,0
2025-12-08,19455727057234810640000,137354500000000000000000,8177549337929444130652339268,318944000000000000000000,13944000000000000000000,0,0
2025-12-09,19455772646782759210000,137354500000000000000000,8177577346331784087783650468,319088000000000000000000,14088000000000000000000,0,0
2025-12-10,19455823935228138880000,137354500000000000000000,8177608854756384414731378468,319250000000000000000000,14250000000000000000000,0,0
2025-12-11,19455828684160647270000,137354500000000000000000,8177611773044773970533636718,319265000000000000000000,14265000000000000000000,0,0
2025-12-12,19455908466705339080000,137354500000000000000000,8177660777727619048351363118,319517000000000000000000,14517000000000000000000,0,0
2025-12-13,19455911632680801040000,137354500000000000000000,8177662723280597037023751618,319527000000000000000000,14527000000000000000000,0,0
2025-12-14,19456068350309919410000,137354500000000000000000,8177758937583519784783149618,320022000000000000000000,15022000000000000000000,0,0
2025-12-15,19456069933317163660000,137354500000000000000000,8177759910377469638690508618,320027000000000000000000,15027000000000000000000,0,0
2025-12-16,19456439734069120900000,137354500000000000000000,8177986644993257307296517418,321195000000000000000000,16195000000000000000000,0,0
2025-12-17,19456770600319892320000,137354500000000000000000,8178189554340334581356646918,322240000000000000000000,17240000000000000000000,0,0
2025-12-18,19611584977174421220000,136354500000000000000000,8198154590688862649380429068,324953000000000000000000,18953000000000000000000,0,0
2025-12-19,19611597243026979810000,136354500000000000000000,8198162042532234254815945568,324991000000000000000000,18991000000000000000000,0,0
2025-12-20,19612242845265693800000,136354500000000000000000,8198552748287910875098545568,326991000000000000000000,20991000000000000000000,0,0
2025-12-21,19612254143332641510000,136354500000000000000000,8198559612098714029866187818,327026000000000000000000,21026000000000000000000,0,0
2025-12-22,19612430718305207200000,136354500000000000000000,8198666775741481622892983368,327573000000000000000000,21573000000000000000000,0,0
2025-12-23,19612433623562610410000,136354500000000000000000,8198668540828884924817138918,327582000000000000000000,21582000000000000000000,0,0
2025-12-24,19613004692328886130000,136354500000000000000000,8199014288679093127025865018,329351000000000000000000,23351000000000000000000,0,0
2025-12-25,19613036328818936410000,136354500000000000000000,8199033505707479284026535618,329449000000000000000000,23449000000000000000000,0,0
2025-12-26,19613081523960369360000,136354500000000000000000,8199060956376555703154662618,329589000000000000000000,23589000000000000000000,0,0
2025-12-27,19613127042083639090000,136354500000000000000000,8199088603131046413113032618,329730000000000000000000,23730000000000000000000,0,0
2025-12-28,19613159324521832210000,136354500000000000000000,8199108212388658652105047618,329830000000000000000000,23830000000000000000000,0,0
2025-12-29,19613661335237881840000,136354500000000000000000,8199412271296772247875681618,331385000000000000000000,25385000000000000000000,0,0
2025-12-30,19615678077150108190000,136354500000000000000000,8200622898138870296782634318,337631000000000000000000,31631000000000000000000,0,0
2025-12-31,19615970296221738150000,136354500000000000000000,8200800104901807696552972818,338536000000000000000000,32536000000000000000000,0,0
2026-01-01,19615973525164888400000,136354500000000000000000,8200802066460106980066589818,338546000000000000000000,32546000000000000000000,0,0
2026-01-02,19616005814674260700000,136354500000000000000000,8200821678563164503758044818,338646000000000000000000,32646000000000000000000,0,0
2026-01-04,19619809627383687490000,136354500000000000000000,8203082426024057116651305718,350423000000000000000000,44423000000000000000000,0,0
2026-01-10,19619971124131936560000,136354500000000000000000,8203180428559886323660830718,350923000000000000000000,44923000000000000000000,0,0
2026-01-14,20445847854528242760000,131354500000000000000000,8303929944758122977839370418,356509000000000000000000,45509000000000000000000,0,0
