block_date,mid_price_quote_per_token,base_reserve,quote_reserve,executed_buy_base,executed_sell_base,rejected_buy_base,rejected_sell_base
2024-12-25,10023106520773614370000,183666000000000000000000,1878780587013665015680993450,10361000000000000000000,8303000000000000000000,0,0
2024-12-26,10023786206336177300000,183666000000000000000000,1880021569174505437625467100,22692000000000000000000,20634000000000000000000,0,0
2024-12-27,9796124562707091961549,202789000000000000000000,1691647361079963425320232325,25383000000000000000000,42448000000000000000000,0,0
2024-12-28,9917380892595098984656,193238000000000000000000,1786598871478336259728585839,38235000000000000000000,45749000000000000000000,0,0
2024-12-29,10023426716637133240000,183837000000000000000000,1881119545496824575656728388,50763000000000000000000,48876000000000000000000,0,0
2024-12-30,10025442967962416050000,183666000000000000000000,1883024644913740146576060938,52752000000000000000000,50694000000000000000000,0,0
2024-12-31,10018360714183438400000,184326000000000000000000,1876897962346458215602137938,57282000000000000000000,55884000000000000000000,0,0
2025-01-01,10025781694288341110000,183669000000000000000000,1883672127728938804600683188,59502000000000000000000,57447000000000000000000,0,0
2025-01-02,10019398149445050260000,184247000000000000000000,1877985443189027858278598588,60274000000000000000000,58797000000000000000000,0,0
2025-01-03,10025997586398038940000,183666000000000000000000,1884033732559374531847283238,62809000000000000000000,60751000000000000000000,0,0
2025-01-04,10026042535389240170000,183666000000000000000000,1884115463909669636608271738,63624000000000000000000,61566000000000000000000,0,0
2025-01-05,10025602250890848840000,183718000000000000000000,1883852381691991120037012138,66172000000000000000000,64166000000000000000000,0,0
2025-01-06,10026212899037876540000,183675000000000000000000,1884518514563333681852009788,68536000000000000000000,66487000000000000000000,0,0
2025-01-07,10026332118474854020000,183666000000000000000000,1884642191849596924537246788,68874000000000000000000,66816000000000000000000,0,0
2025-01-08,9988412638605037798338,187153000000000000000000,1850198830003531409195621274,71642000000000000000000,73071000000000000000000,0,0
2025-01-09,10004817028286389770000,185649000000000000000000,1865424880774473263669104205,74305000000000000000000,74230000000000000000000,0,0
2025-01-10,10020766911489929930000,184206000000000000000000,1880066783522712816912463005,76958000000000000000000,75440000000000000000000,0,0
2025-01-11,10026739385673844570000,183676000000000000000000,1885485652910700144988179255,78283000000000000000000,76235000000000000000000,0,0
2025-01-12,10026955203011231860000,183666000000000000000000,1885774530094762958356743255,80168000000000000000000,78110000000000000000000,0,0
2025-01-13,10026412651418957410000,183723000000000000000000,1885377913525216170734015555,81883000000000000000000,79882000000000000000000,0,0
2025-01-14,10027134043788514630000,183666000000000000000000,1886099656230247021799332105,83409000000000000000000,81351000000000000000000,0,0
2025-01-15,10005911701650624320000,185611000000000000000000,1867070290110343514789216005,86950000000000000000000,86837000000000000000000,0,0
2025-01-16,9975313674042438187309,188446000000000000000000,1839335926964173225593246325,91421000000000000000000,94143000000000000000000,0,0
2025-01-17,10027990974027744990000,183666000000000000000000,1887656515346108508202475942,98934000000000000000000,96876000000000000000000,0,0
2025-01-18,9892601608622428966357,195638000000000000000000,1769257932423347042554600753,101584000000000000000000,111498000000000000000000,0,0
2025-01-19,9642015164695839844836,213939000000000000000000,1591718304989289720844767948,105728000000000000000000,133943000000000000000000,0,0
2025-01-20,9626871263635911568361,214921000000000000000000,1582424543256406503406639069,106972000000000000000000,136169000000000000000000,0,0
2025-01-21,9597377193175492296744,216793000000000000000000,1564668487322320717113801869,108509000000000000000000,139578000000000000000000,0,0
2025-01-22,9576276845120716017743,218122000000000000000000,1552385155497664295020770790,112608000000000000000000,145006000000000000000000,0,0
2025-01-23,10030730509087549110000,183666000000000000000000,1892583518037295452442738615,148525000000000000000000,146467000000000000000000,0,0
2025-01-24,10025995972753941460000,184100000000000000000000,1888470853854129331830654865,150696000000000000000000,149072000000000000000000,0,0
2025-01-25,10021329229890348450000,184528000000000000000000,1884361848011368181161859265,152288000000000000000000,151092000000000000000000,0,0
2025-01-26,10031017432095737040000,183666000000000000000000,1893104284124648311403290015,153715000000000000000000,151657000000000000000000,0,0
2025-01-27,10021248889625659670000,184546000000000000000000,1884400041321142183744830415,154459000000000000000000,153281000000000000000000,0,0
2025-01-28,10029773617928698290000,183793000000000000000000,1892164875277343483529918865,156985000000000000000000,155054000000000000000000,0,0
2025-01-29,10031189811719645500000,183669000000000000000000,1893448279842129172701768865,157442000000000000000000,155387000000000000000000,0,0
2025-01-30,10029299386576989220000,183860000000000000000000,1891998813513265033149077865,161989000000000000000000,160125000000000000000000,0,0
2025-01-31,9906202565391596421784,194851000000000000000000,1783503309444039478929684008,167208000000000000000000,176335000000000000000000,0,0
2025-02-01,9845261405883340124995,199803000000000000000000,1734968905077640820619079491,168494000000000000000000,182573000000000000000000,0,0
2025-02-02,9855595604631988966265,199005000000000000000000,1743131459519903687685304215,171955000000000000000000,185236000000000000000000,0,0
2025-02-03,9929094683782759669090,192970000000000000000000,1803253962217356806564849229,179208000000000000000000,186454000000000000000000,0,0
2025-02-04,10029350642871734810000,184007000000000000000000,1893607711742570776838016172,192743000000000000000000,191026000000000000000000,0,0
