block_date,token_standard,token_id,sell_volume,buy_volume,gross_volume,net_buy_pressure,total_supply,gross_daily_turnover_rate,data_source,primary_secondary_treatment,sample_window
2025-01-17,erc1155,12,3079,2621,5700,-458,444140,0.01283379,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2024-12-25
2025-01-18,erc1155,12,5225,4867,10092,-358,444140,0.02272256,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2024-12-25
2025-01-19,erc1155,12,1821,2651,4472,830,444140,0.01006890,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2024-12-25
2025-01-20,erc1155,12,1394,1394,2788,0,444140,0.00627730,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2024-12-25
2025-01-21,erc1155,12,16814,5639,22453,-11175,444140,0.05055388,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2024-12-25
2025-01-22,erc1155,12,12884,7888,20772,-4996,444140,0.04676904,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2024-12-25
2025-01-23,erc1155,12,2037,17265,19302,15228,444140,0.04345927,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2024-12-25
2025-01-24,erc1155,12,2978,3460,6438,482,444140,0.01449543,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2024-12-25
2025-01-25,erc1155,12,166,627,793,461,444140,0.00178547,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2024-12-25
2025-01-26,erc1155,12,1514,1514,3028,0,444140,0.00681767,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2024-12-25
2025-01-27,erc1155,12,1079,918,1997,-161,444140,0.00449633,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2024-12-25
2025-01-28,erc1155,12,706,600,1306,-106,444140,0.00294051,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2024-12-25
2025-01-29,erc1155,12,159,426,585,267,444140,0.00131715,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2024-12-25
2025-01-30,erc1155,12,4502,4052,8554,-450,444140,0.01925969,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2024-12-25
2025-01-31,erc1155,12,4103,4414,8517,311,444140,0.01917639,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2024-12-25
2025-02-01,erc1155,12,1613,1752,3365,139,444140,0.00757644,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2024-12-25
2025-02-02,erc1155,12,251,251,502,0,444140,0.00113027,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2024-12-25
2025-02-03,erc1155,12,3024,2913,5937,-111,444140,0.01336741,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2024-12-25
2025-02-04,erc1155,12,3607,3714,7321,107,444140,0.01648354,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2024-12-25
2025-02-05,erc1155,12,924,928,1852,4,444140,0.00416986,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2024-12-25
2025-02-06,erc1155,12,837,774,1611,-63,444140,0.00362723,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2024-12-25
2025-02-07,erc1155,12,792,855,1647,63,444140,0.00370829,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2024-12-25
2025-02-08,erc1155,12,1290,1290,2580,0,444140,0.00580898,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2024-12-25
2025-02-09,erc1155,12,734,734,1468,0,444140,0.00330526,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2024-12-25
2025-02-10,erc1155,12,1965,1965,3930,0,444140,0.00884856,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2024-12-25
2025-02-11,erc1155,12,1790,1790,3580,0,444140,0.00806052,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2024-12-25
2025-02-12,erc1155,12,2812,2812,5624,0,444140,0.01266267,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2024-12-25
2025-02-13,erc1155,12,232,232,464,0,444140,0.00104472,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2024-12-25
2025-02-14,erc1155,12,8955,8955,17910,0,444140,0.04032512,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2024-12-25
2025-02-15,erc1155,12,11369,10896,22265,-473,444140,0.05013059,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2024-12-25
2025-02-16,erc1155,12,728,1201,1929,473,444140,0.00434323,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2024-12-25
2025-02-17,erc1155,12,2449,2449,4898,0,444140,0.01102805,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2024-12-25
2025-02-18,erc1155,12,3123,3113,6236,-10,444140,0.01404062,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2024-12-25
2025-02-19,erc1155,12,2894,2904,5798,10,444140,0.01305444,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2024-12-25
2025-02-20,erc1155,12,1793,701,2494,-1092,444140,0.00561535,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2024-12-25
2025-02-21,erc1155,12,1771,2664,4435,893,444140,0.00998559,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2024-12-25
2025-02-22,erc1155,12,1182,1381,2563,199,444140,0.00577070,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2024-12-25
2025-02-23,erc1155,12,1403,1366,2769,-37,444140,0.00623452,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2024-12-25
2025-02-24,erc1155,12,137,174,311,37,444140,0.00070023,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2024-12-25
2025-02-26,erc1155,12,7936,7876,15812,-60,444140,0.03560139,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2024-12-25
2025-02-27,erc1155,12,4597,4638,9235,41,444140,0.02079299,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2024-12-25
2025-02-28,erc1155,12,4507,4507,9014,0,444140,0.02029540,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2024-12-25
2025-03-02,erc1155,12,1435,1435,2870,0,444140,0.00646193,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2024-12-25
2025-03-03,erc1155,12,2017,2017,4034,0,444140,0.00908272,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2024-12-25
2025-03-04,erc1155,12,1783,1783,3566,0,444140,0.00802900,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2024-12-25
2025-03-05,erc1155,12,963,982,1945,19,444140,0.00437925,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2024-12-25
2025-03-06,erc1155,12,350,350,700,0,444140,0.00157608,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2024-12-25
2025-03-07,erc1155,12,1217,1217,2434,0,444140,0.00548025,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2024-12-25
2025-03-08,erc1155,12,565,565,1130,0,444140,0.00254424,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2024-12-25
2025-03-09,erc1155,12,1938,1776,3714,-162,444140,0.00836223,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2024-12-25
2025-03-10,erc1155,12,2092,2254,4346,162,444140,0.00978520,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2024-12-25
2025-03-11,erc1155,12,2627,2264,4891,-363,444140,0.01101229,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2024-12-25
2025-03-12,erc1155,12,750,1113,1863,363,444140,0.00419462,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2024-12-25
2025-03-13,erc1155,12,402,402,804,0,444140,0.00181024,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2024-12-25
2025-03-14,erc1155,12,6769,6769,13538,0,444140,0.03048138,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2024-12-25
2025-03-15,erc1155,12,2053,2053,4106,0,444140,0.00924483,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2024-12-25
2025-03-16,erc1155,12,425,425,850,0,444140,0.00191381,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2024-12-25
2025-03-17,erc1155,12,2477,2477,4954,0,444140,0.01115414,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2024-12-25
2025-03-18,erc1155,12,986,986,1972,0,444140,0.00444004,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2024-12-25
2025-03-19,erc1155,12,1128,1128,2256,0,444140,0.00507948,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2024-12-25
2025-03-20,erc1155,12,154,148,302,-6,444140,0.00067997,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2024-12-25
2025-03-21,erc1155,12,1414,1420,2834,6,444140,0.00638087,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2024-12-25
2025-03-22,erc1155,12,3139,3139,6278,0,444140,0.01413518,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2024-12-25
2025-03-23,erc1155,12,3647,3647,7294,0,444140,0.01642275,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2024-12-25
2025-03-24,erc1155,12,1641,1641,3282,0,444140,0.00738956,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2024-12-25
2025-03-25,erc1155,12,339,339,678,0,444140,0.00152655,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2024-12-25
2025-03-26,erc1155,12,768,668,1436,-100,444140,0.00323321,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2024-12-25
2025-03-27,erc1155,12,7763,7863,15626,100,444140,0.03518260,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2024-12-25
2025-03-28,erc1155,12,161,161,322,0,444140,0.00072500,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2024-12-25
2025-04-01,erc1155,12,11070,11070,22140,0,444140,0.04984915,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2024-12-25
2025-04-02,erc1155,12,1007,1007,2014,0,444140,0.00453461,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2024-12-25
2025-04-03,erc1155,12,2075,2065,4140,-10,444140,0.00932139,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2024-12-25
2025-04-04,erc1155,12,551,561,1112,10,444140,0.00250372,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2024-12-25
2025-04-05,erc1155,12,367,367,734,0,444140,0.00165263,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2024-12-25
2025-04-06,erc1155,12,2379,2379,4758,0,444140,0.01071284,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2024-12-25
2025-04-07,erc1155,12,2311,743,3054,-1568,444140,0.00687621,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2024-12-25
2025-04-08,erc1155,12,13572,15138,28710,1566,444140,0.06464178,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2024-12-25
2025-04-09,erc1155,12,1299,1301,2600,2,444140,0.00585401,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2024-12-25
2025-04-10,erc1155,12,7045,6530,13575,-515,444140,0.03056469,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2024-12-25
2025-04-11,erc1155,12,1791,2297,4088,506,444140,0.00920430,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2024-12-25
2025-04-12,erc1155,12,2066,1783,3849,-283,444140,0.00866619,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2024-12-25
2025-04-13,erc1155,12,2888,3180,6068,292,444140,0.01366236,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2024-12-25
2025-04-14,erc1155,12,821,821,1642,0,444140,0.00369703,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2024-12-25
2025-04-15,erc1155,12,1116,1115,2231,-1,444140,0.00502319,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2024-12-25
2025-04-16,erc1155,12,667,668,1335,1,444140,0.00300581,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2024-12-25
2025-04-17,erc1155,12,5709,5706,11415,-3,444140,0.02570136,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2024-12-25
2025-04-18,erc1155,12,3027,2870,5897,-157,444140,0.01327734,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2024-12-25
2025-04-19,erc1155,12,644,804,1448,160,444140,0.00326023,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2024-12-25
2025-04-20,erc1155,12,1813,1798,3611,-15,444140,0.00813032,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2024-12-25
2025-04-21,erc1155,12,3065,2700,5765,-365,444140,0.01298014,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2024-12-25
2025-04-22,erc1155,12,4703,984,5687,-3719,444140,0.01280452,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2024-12-25
2025-04-23,erc1155,12,2003,4331,6334,2328,444140,0.01426127,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2024-12-25
2025-04-24,erc1155,12,607,2378,2985,1771,444140,0.00672085,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2024-12-25
2025-05-02,erc1155,12,383,383,766,0,444140,0.00172468,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2024-12-25
2025-05-03,erc1155,12,1691,1532,3223,-159,444140,0.00725672,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2024-12-25
2025-05-04,erc1155,12,7284,7443,14727,159,444140,0.03315846,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2024-12-25
2025-05-05,erc1155,12,20269,2462,22731,-17807,444140,0.05117981,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2024-12-25
2025-05-06,erc1155,12,257,1247,1504,990,444140,0.00338632,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2024-12-25
2025-05-07,erc1155,12,597,2281,2878,1684,444140,0.00647994,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2024-12-25
2025-05-08,erc1155,12,638,1709,2347,1071,444140,0.00528437,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2024-12-25
2025-05-09,erc1155,12,2420,1056,3476,-1364,444140,0.00782636,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2024-12-25
2025-05-10,erc1155,12,1216,7484,8700,6268,444140,0.01958842,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2024-12-25
2025-05-11,erc1155,12,190,260,450,70,444140,0.00101319,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2024-12-25
2025-05-12,erc1155,12,179,695,874,516,444140,0.00196785,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2024-12-25
2025-05-13,erc1155,12,298,1571,1869,1273,444140,0.00420813,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2024-12-25
2025-05-14,erc1155,12,454,537,991,83,444140,0.00223128,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2024-12-25
2025-05-15,erc1155,12,23088,1777,24865,-21311,444140,0.05598460,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2024-12-25
2025-05-16,erc1155,12,8761,1824,10585,-6937,444140,0.02383258,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2024-12-25
2025-05-17,erc1155,12,1788,502,2290,-1286,444140,0.00515603,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2024-12-25
2025-05-18,erc1155,12,1324,172,1496,-1152,444140,0.00336831,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2024-12-25
2025-05-19,erc1155,12,5218,601,5819,-4617,444140,0.01310172,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2024-12-25
2025-05-22,erc1155,12,15461,1218,16679,-14243,444140,0.03755347,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2024-12-25
2025-05-23,erc1155,12,1775,1353,3128,-422,444140,0.00704282,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2024-12-25
2025-05-24,erc1155,12,263,728,991,465,444140,0.00223128,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2024-12-25
2025-05-25,erc1155,12,1517,2168,3685,651,444140,0.00829693,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2024-12-25
2025-05-26,erc1155,12,1627,431,2058,-1196,444140,0.00463367,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2024-12-25
2025-05-27,erc1155,12,1609,732,2341,-877,444140,0.00527086,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2024-12-25
2025-05-28,erc1155,12,713,639,1352,-74,444140,0.00304409,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2024-12-25
2025-05-29,erc1155,12,753,1171,1924,418,444140,0.00433197,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2024-12-25
2025-05-30,erc1155,12,624,318,942,-306,444140,0.00212095,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2024-12-25
2025-05-31,erc1155,12,359,1487,1846,1128,444140,0.00415635,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2024-12-25
2025-06-01,erc1155,12,1301,672,1973,-629,444140,0.00444229,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2024-12-25
2025-06-02,erc1155,12,3480,1120,4600,-2360,444140,0.01035709,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2024-12-25
2025-06-03,erc1155,12,471,1601,2072,1130,444140,0.00466520,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2024-12-25
2025-06-04,erc1155,12,607,1439,2046,832,444140,0.00460666,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2024-12-25
2025-06-05,erc1155,12,2340,4234,6574,1894,444140,0.01480164,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2024-12-25
2025-06-06,erc1155,12,514,2051,2565,1537,444140,0.00577521,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2024-12-25
2025-06-07,erc1155,12,702,1649,2351,947,444140,0.00529338,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2024-12-25
2025-06-08,erc1155,12,7965,13794,21759,5829,444140,0.04899131,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2024-12-25
2025-06-09,erc1155,12,8051,6963,15014,-1088,444140,0.03380466,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2024-12-25
2025-06-10,erc1155,12,8157,25040,33197,16883,444140,0.07474445,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2024-12-25
2025-06-11,erc1155,12,1394,13905,15299,12511,444140,0.03444635,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2024-12-25
2025-06-12,erc1155,12,8104,13230,21334,5126,444140,0.04803440,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2024-12-25
2025-06-13,erc1155,12,16207,16207,32414,0,444140,0.07298149,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2024-12-25
2025-06-14,erc1155,12,2265,6580,8845,4315,444140,0.01991489,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2024-12-25
2025-06-15,erc1155,12,3864,10936,14800,7072,444140,0.03332283,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2024-12-25
2025-06-16,erc1155,12,9671,9673,19344,2,444140,0.04355383,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2024-12-25
2025-06-17,erc1155,12,5438,4668,10106,-770,444140,0.02275409,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2024-12-25
2025-06-18,erc1155,12,1161,2905,4066,1744,444140,0.00915477,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2024-12-25
2025-06-19,erc1155,12,2742,3625,6367,883,444140,0.01433557,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2024-12-25
2025-06-20,erc1155,12,3162,2841,6003,-321,444140,0.01351601,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2024-12-25
2025-06-21,erc1155,12,472,1426,1898,954,444140,0.00427343,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2024-12-25
