block_date,mid_price_quote_per_token,base_reserve,quote_reserve,executed_buy_base,executed_sell_base,rejected_buy_base,rejected_sell_base
2025-07-25,13852328864126004470000,195673000000000000000000,6933789684432869020531964926,244989000000000000000000,11002000000000000000000,0,0
2025-07-26,37908106782517464940000,80392000000000000000000,9355784322515236912479787576,364362000000000000000000,15094000000000000000000,0,0
2025-07-27,153112697859354490270000,36098000000000000000000,12641849852639944701783434576,410578000000000000000000,17016000000000000000000,0,0
2025-07-28,202911355656837650548560000,1064000000000000000000,224013354291184487816437570676,449704000000000000000000,21108000000000000000000,0,0
2025-07-29,1843796053627028761360000,11189000000000000000000,29540904408216264622933101926,449704000000000000000000,31233000000000000000000,29529000000000000000000,0
2025-07-30,1193622391587058275440000,13925000000000000000000,25502905618239141489065537126,449704000000000000000000,33969000000000000000000,55331000000000000000000,0
2025-07-31,463748153451298925670000,22475000000000000000000,19182315324477457570045007126,449704000000000000000000,42519000000000000000000,124423000000000000000000,0
2025-08-01,239065318624515443380000,31598000000000000000000,16164512352611555717491445576,449704000000000000000000,51642000000000000000000,175812000000000000000000,0
2025-08-02,163560690427403650490000,38551000000000000000000,14797669150187107875384210226,449704000000000000000000,58595000000000000000000,221847000000000000000000,0
2025-08-03,293959074058925187830000,28417000000000000000000,17032976873335886337517954026,461751000000000000000000,60508000000000000000000,221847000000000000000000,0
2025-08-04,248992006526540059950000,30965000000000000000000,16347161655524913051622094026,461751000000000000000000,63056000000000000000000,257947000000000000000000,0
2025-08-05,4257051295954921838080000,7430000000000000000000,40733455386856988903088577426,491265000000000000000000,69035000000000000000000,257947000000000000000000,0
2025-08-06,925181890204556719720000,15999000000000000000000,23836218059632434432857993826,491265000000000000000000,77604000000000000000000,285530000000000000000000,0
2025-08-07,1767918003516983942610000,11574000000000000000000,29608460098103639125181140726,503113000000000000000000,85027000000000000000000,285530000000000000000000,0
2025-08-08,149925583712277918390000,40912000000000000000000,14835455308328030386077833626,514439000000000000000000,125691000000000000000000,285530000000000000000000,0
2025-08-09,193761570098234651610000,35750000000000000000000,15726722506910754419516268226,524032000000000000000000,130122000000000000000000,285530000000000000000000,0
2025-08-10,320226999826163186440000,27574000000000000000000,17785688443959195079024831476,537837000000000000000000,135751000000000000000000,285530000000000000000000,0
2025-08-11,204150373301047199840000,34822000000000000000000,15943466844812224756891833876,537837000000000000000000,142999000000000000000000,335753000000000000000000,0
2025-08-12,351693269805029658020000,26305000000000000000000,18247258633088204863047316426,550816000000000000000000,147461000000000000000000,335753000000000000000000,0
2025-08-13,6438973556028823136060000,6130000000000000000000,48872464103778444662247888376,574690000000000000000000,151160000000000000000000,335753000000000000000000,0
2025-08-14,965814351025832222560000,15891000000000000000000,24695108307704784617159991926,574690000000000000000000,160921000000000000000000,355831000000000000000000,0
2025-08-15,274307316862687230050000,30178000000000000000000,17404867042054806621707249276,574690000000000000000000,175208000000000000000000,614602000000000000000000,0
2025-08-16,51608284067005104910000,75304000000000000000000,12226883077078885925026322276,574690000000000000000000,220334000000000000000000,1027844000000000000000000,0
2025-08-17,51617226952063244640000,75304000000000000000000,12229007560051373576996078276,578898000000000000000000,224542000000000000000000,1027844000000000000000000,0
2025-08-18,51626492801973271450000,75304000000000000000000,12231206999482589932804541576,583257000000000000000000,228901000000000000000000,1027844000000000000000000,0
2025-08-19,51629322199697989640000,75304000000000000000000,12231889246219654157247933626,584588000000000000000000,230232000000000000000000,1027844000000000000000000,0
2025-08-20,51652177938264090610000,75304000000000000000000,12237152465581928179254996376,595333000000000000000000,240977000000000000000000,1027844000000000000000000,0
2025-08-21,51657686221117703790000,75307000000000000000000,12239114044489696994149029126,599520000000000000000000,245167000000000000000000,1027844000000000000000000,0
2025-08-22,51669766832656324650000,75304000000000000000000,12241331526848795796971603226,603600000000000000000000,249244000000000000000000,1027844000000000000000000,0
2025-08-23,51673773913674428350000,75304000000000000000000,12242294718325599778539154726,605483000000000000000000,251127000000000000000000,1027844000000000000000000,0
2025-08-24,51674365505955005070000,75304000000000000000000,12242438154338359877484870526,605761000000000000000000,251405000000000000000000,1027844000000000000000000,0
2025-08-25,51676327652318824210000,75304000000000000000000,12242912224477285410675242826,606683000000000000000000,252327000000000000000000,1027844000000000000000000,0
2025-08-26,51757128150841217670000,75254000000000000000000,12251008123931915175175219976,617964000000000000000000,263558000000000000000000,1027844000000000000000000,0
2025-08-27,51759590533396841570000,75254000000000000000000,12251601694035640089901934676,619118000000000000000000,264712000000000000000000,1027844000000000000000000,0
2025-08-28,51761018074701511930000,75254000000000000000000,12251946711729623240473973076,619787000000000000000000,265381000000000000000000,1027844000000000000000000,0
2025-08-29,51890435729276344160000,75141000000000000000000,12257945137255785298898943176,620118000000000000000000,265599000000000000000000,1027844000000000000000000,0
2025-08-30,51933371626793555660000,75104000000000000000000,12260016980764174751328331676,620428000000000000000000,265872000000000000000000,1027844000000000000000000,0
2025-08-31,51948081418616644380000,75104000000000000000000,12263451695642545088783321726,627277000000000000000000,272721000000000000000000,1027844000000000000000000,0
2025-09-01,51953848641078703350000,75104000000000000000000,12264826703287094325731446976,629962000000000000000000,275406000000000000000000,1027844000000000000000000,0
2025-09-02,51957534797840526950000,75104000000000000000000,12265710040926045248027587976,631678000000000000000000,277122000000000000000000,1027844000000000000000000,0
2025-09-03,51969972170979510840000,75104000000000000000000,12268628869220014753515742776,637466000000000000000000,282910000000000000000000,1027844000000000000000000,0
2025-09-04,51975338298476853350000,75104000000000000000000,12269909386076547120133687776,639963000000000000000000,285407000000000000000000,1027844000000000000000000,0
2025-09-05,51978441696015085270000,75104000000000000000000,12270654086640294176703200976,641407000000000000000000,286851000000000000000000,1027844000000000000000000,0
2025-09-06,51984423746429395330000,75104000000000000000000,12272079388599872126123434176,644190000000000000000000,289634000000000000000000,1027844000000000000000000,0
2025-09-07,51984900929213064070000,75104000000000000000000,12272194654107368555360682876,644412000000000000000000,289856000000000000000000,1027844000000000000000000,0
2025-09-08,51986156262192113140000,75104000000000000000000,12272497282342478641667282876,644996000000000000000000,290440000000000000000000,1027844000000000000000000,0
2025-09-09,51988578947453557520000,75104000000000000000000,12273079603412361835932631426,646123000000000000000000,291567000000000000000000,1027844000000000000000000,0
2025-09-10,52003772675609406910000,75104000000000000000000,12276622742304428721839446426,653188000000000000000000,298632000000000000000000,1027844000000000000000000,0
2025-09-11,52004389858703262010000,75104000000000000000000,12276771759390656416149771776,653475000000000000000000,298919000000000000000000,1027844000000000000000000,0
2025-09-12,52006389896048172700000,75104000000000000000000,12277252966685962412943308276,654405000000000000000000,299849000000000000000000,1027844000000000000000000,0
2025-09-13,52007275948536626850000,75104000000000000000000,12277466752096036559454444876,654817000000000000000000,300261000000000000000000,1027844000000000000000000,0
2025-09-14,52007901785449144820000,75104000000000000000000,12277617852960091978483423026,655108000000000000000000,300552000000000000000000,1027844000000000000000000,0
2025-09-15,52010091266876383860000,75104000000000000000000,12278144380692098070693489526,656126000000000000000000,301570000000000000000000,1027844000000000000000000,0
2025-09-16,52019165410401012370000,75104000000000000000000,12280290186400477170343332226,660344000000000000000000,305788000000000000000000,1027844000000000000000000,0
2025-09-17,46911527949105408090000,80124000000000000000000,12058629103397709771678821076,724577000000000000000000,375041000000000000000000,1027844000000000000000000,0
2025-09-18,52167328405811343440000,75134000000000000000000,12315513251573674001121501426,749046000000000000000000,394520000000000000000000,1027844000000000000000000,0
2025-09-19,52219206561262464930000,75104000000000000000000,12321102425364576596151869376,757089000000000000000000,402533000000000000000000,1027844000000000000000000,0
2025-09-20,52230819058614195940000,75104000000000000000000,12323830070791433825046075226,762460000000000000000000,407904000000000000000000,1027844000000000000000000,0
2025-09-21,67695064968519370300000,64492000000000000000000,12962220574059667307506924976,781795000000000000000000,416627000000000000000000,1027844000000000000000000,0
2025-09-22,67715113572515675450000,64492000000000000000000,12966014772478101731363246976,787607000000000000000000,422439000000000000000000,1027844000000000000000000,0
2025-09-23,72722157067711996410000,61918000000000000000000,13149955313214555138467096326,793708000000000000000000,425966000000000000000000,1027844000000000000000000,0
2025-09-24,60819131713678795730000,68686000000000000000000,12709707453864028049571466726,806375000000000000000000,445401000000000000000000,1027844000000000000000000,0
2025-09-25,65316095878237993870000,65899000000000000000000,12888557826537772986262833526,812936000000000000000000,449175000000000000000000,1027844000000000000000000,0
2025-09-26,86070901559216064350000,56351000000000000000000,13607951155276002665135609126,823197000000000000000000,449888000000000000000000,1027844000000000000000000,0
2025-09-27,101852164384916508940000,51367000000000000000000,14084926984732821483952461626,837430000000000000000000,459137000000000000000000,1027844000000000000000000,0
2025-09-28,125745418371571340280000,45826000000000000000000,14717882385853127799513375476,845569000000000000000000,461735000000000000000000,1027844000000000000000000,0
2025-09-29,151220276765558674340000,41566000000000000000000,15330957860601631146142941376,868955000000000000000000,480861000000000000000000,1027844000000000000000000,0
2025-09-30,382813494961912108880000,25688000000000000000000,19177348795360346637361316526,892286000000000000000000,488314000000000000000000,1027844000000000000000000,0
