block_date,token_standard,token_id,sell_volume,buy_volume,gross_volume,net_buy_pressure,total_supply,gross_daily_turnover_rate,data_source,primary_secondary_treatment,sample_window
2025-08-20,erc1155,29,10745,10745,21490,0,1432200,0.01500489,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2025-07-25
2025-08-21,erc1155,29,4190,4187,8377,-3,1432200,0.00584904,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2025-07-25
2025-08-22,erc1155,29,4077,4080,8157,3,1432200,0.00569543,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2025-07-25
2025-08-23,erc1155,29,1883,1883,3766,0,1432200,0.00262952,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2025-07-25
2025-08-24,erc1155,29,278,278,556,0,1432200,0.00038821,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2025-07-25
2025-08-25,erc1155,29,922,922,1844,0,1432200,0.00128753,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2025-07-25
2025-08-26,erc1155,29,11231,11281,22512,50,1432200,0.01571848,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2025-07-25
2025-08-27,erc1155,29,1154,1154,2308,0,1432200,0.00161151,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2025-07-25
2025-08-28,erc1155,29,669,669,1338,0,1432200,0.00093423,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2025-07-25
2025-08-29,erc1155,29,218,331,549,113,1432200,0.00038333,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2025-07-25
2025-08-30,erc1155,29,273,310,583,37,1432200,0.00040707,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2025-07-25
2025-08-31,erc1155,29,6849,6849,13698,0,1432200,0.00956431,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2025-07-25
2025-09-01,erc1155,29,2685,2685,5370,0,1432200,0.00374948,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2025-07-25
2025-09-02,erc1155,29,1716,1716,3432,0,1432200,0.00239631,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2025-07-25
2025-09-03,erc1155,29,5788,5788,11576,0,1432200,0.00808267,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2025-07-25
2025-09-04,erc1155,29,2497,2497,4994,0,1432200,0.00348694,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2025-07-25
2025-09-05,erc1155,29,1444,1444,2888,0,1432200,0.00201648,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2025-07-25
2025-09-06,erc1155,29,2783,2783,5566,0,1432200,0.00388633,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2025-07-25
2025-09-07,erc1155,29,222,222,444,0,1432200,0.00031001,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2025-07-25
2025-09-08,erc1155,29,584,584,1168,0,1432200,0.00081553,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2025-07-25
2025-09-09,erc1155,29,1127,1127,2254,0,1432200,0.00157380,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2025-07-25
2025-09-10,erc1155,29,7065,7065,14130,0,1432200,0.00986594,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2025-07-25
2025-09-11,erc1155,29,287,287,574,0,1432200,0.00040078,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2025-07-25
2025-09-12,erc1155,29,930,930,1860,0,1432200,0.00129870,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2025-07-25
2025-09-13,erc1155,29,412,412,824,0,1432200,0.00057534,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2025-07-25
2025-09-14,erc1155,29,291,291,582,0,1432200,0.00040637,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2025-07-25
2025-09-15,erc1155,29,1018,1018,2036,0,1432200,0.00142159,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2025-07-25
2025-09-16,erc1155,29,4218,4218,8436,0,1432200,0.00589024,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2025-07-25
2025-09-17,erc1155,29,69253,64233,133486,-5020,1432200,0.09320346,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2025-07-25
2025-09-18,erc1155,29,19479,24469,43948,4990,1432200,0.03068566,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2025-07-25
2025-09-19,erc1155,29,8013,8043,16056,30,1432200,0.01121072,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2025-07-25
2025-09-20,erc1155,29,5371,5371,10742,0,1432200,0.00750035,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2025-07-25
2025-09-21,erc1155,29,8723,19335,28058,10612,1432200,0.01959084,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2025-07-25
2025-09-22,erc1155,29,5812,5812,11624,0,1432200,0.00811618,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2025-07-25
2025-09-23,erc1155,29,3527,6101,9628,2574,1432200,0.00672252,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2025-07-25
2025-09-24,erc1155,29,19435,12667,32102,-6768,1432200,0.02241447,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2025-07-25
2025-09-25,erc1155,29,3774,6561,10335,2787,1432200,0.00721617,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2025-07-25
2025-09-26,erc1155,29,713,10261,10974,9548,1432200,0.00766234,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2025-07-25
2025-09-27,erc1155,29,9249,14233,23482,4984,1432200,0.01639575,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2025-07-25
2025-09-28,erc1155,29,2598,8139,10737,5541,1432200,0.00749686,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2025-07-25
2025-09-29,erc1155,29,19126,23386,42512,4260,1432200,0.02968301,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2025-07-25
2025-09-30,erc1155,29,7453,23331,30784,15878,1432200,0.02149420,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2025-07-25
2025-10-01,erc1155,29,15763,14566,30329,-1197,1432200,0.02117651,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2025-07-25
2025-10-02,erc1155,29,8227,9808,18035,1581,1432200,0.01259252,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2025-07-25
2025-10-03,erc1155,29,4545,4545,9090,0,1432200,0.00634688,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2025-07-25
2025-10-04,erc1155,29,20495,20495,40990,0,1432200,0.02862030,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2025-07-25
2025-10-05,erc1155,29,3556,3555,7111,-1,1432200,0.00496509,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2025-07-25
2025-10-06,erc1155,29,15934,6485,22419,-9449,1432200,0.01565354,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2025-07-25
2025-10-07,erc1155,29,10650,19446,30096,8796,1432200,0.02101382,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2025-07-25
2025-10-08,erc1155,29,12716,11035,23751,-1681,1432200,0.01658358,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2025-07-25
2025-10-09,erc1155,29,19666,21818,41484,2152,1432200,0.02896523,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2025-07-25
2025-10-10,erc1155,29,8613,8042,16655,-571,1432200,0.01162896,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2025-07-25
2025-10-11,erc1155,29,7972,8720,16692,748,1432200,0.01165480,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2025-07-25
2025-10-12,erc1155,29,3903,3909,7812,6,1432200,0.00545455,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2025-07-25
2025-10-13,erc1155,29,12395,6141,18536,-6254,1432200,0.01294233,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2025-07-25
2025-10-14,erc1155,29,6891,10051,16942,3160,1432200,0.01182935,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2025-07-25
2025-10-15,erc1155,29,32780,32111,64891,-669,1432200,0.04530862,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2025-07-25
2025-10-16,erc1155,29,25177,28938,54115,3761,1432200,0.03778453,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2025-07-25
2025-10-17,erc1155,29,14491,14485,28976,-6,1432200,0.02023181,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2025-07-25
2025-10-18,erc1155,29,5665,2312,7977,-3353,1432200,0.00556975,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2025-07-25
2025-10-19,erc1155,29,5247,3184,8431,-2063,1432200,0.00588675,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2025-07-25
2025-10-20,erc1155,29,1938,4716,6654,2778,1432200,0.00464600,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2025-07-25
2025-10-21,erc1155,29,3635,5331,8966,1696,1432200,0.00626030,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2025-07-25
2025-10-22,erc1155,29,5128,6078,11206,950,1432200,0.00782433,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2025-07-25
2025-10-23,erc1155,29,1570,1570,3140,0,1432200,0.00219243,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2025-07-25
2025-10-24,erc1155,29,2344,2344,4688,0,1432200,0.00327329,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2025-07-25
2025-10-25,erc1155,29,1360,1360,2720,0,1432200,0.00189918,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2025-07-25
2025-10-26,erc1155,29,2313,2313,4626,0,1432200,0.00323000,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2025-07-25
2025-10-27,erc1155,29,1007,1007,2014,0,1432200,0.00140623,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2025-07-25
2025-10-28,erc1155,29,2459,2439,4898,-20,1432200,0.00341991,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2025-07-25
2025-10-29,erc1155,29,2307,2327,4634,20,1432200,0.00323558,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2025-07-25
2025-10-30,erc1155,29,717,717,1434,0,1432200,0.00100126,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2025-07-25
2025-10-31,erc1155,29,25444,25444,50888,0,1432200,0.03553135,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2025-07-25
2025-11-01,erc1155,29,4254,4254,8508,0,1432200,0.00594051,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2025-07-25
2025-11-02,erc1155,29,1687,1687,3374,0,1432200,0.00235582,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2025-07-25
2025-11-03,erc1155,29,5679,5253,10932,-426,1432200,0.00763301,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2025-07-25
2025-11-04,erc1155,29,1941,2367,4308,426,1432200,0.00300796,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2025-07-25
2025-11-05,erc1155,29,5659,5659,11318,0,1432200,0.00790253,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2025-07-25
2025-11-06,erc1155,29,2878,2878,5756,0,1432200,0.00401899,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2025-07-25
2025-11-07,erc1155,29,6797,6168,12965,-629,1432200,0.00905251,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2025-07-25
2025-11-08,erc1155,29,2441,3070,5511,629,1432200,0.00384793,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2025-07-25
2025-11-09,erc1155,29,1056,1056,2112,0,1432200,0.00147465,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2025-07-25
2025-11-10,erc1155,29,7894,7894,15788,0,1432200,0.01102360,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2025-07-25
2025-11-11,erc1155,29,4990,4990,9980,0,1432200,0.00696830,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2025-07-25
2025-11-12,erc1155,29,358,358,716,0,1432200,0.00049993,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2025-07-25
2025-11-13,erc1155,29,8385,8385,16770,0,1432200,0.01170926,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2025-07-25
2025-11-14,erc1155,29,14186,14186,28372,0,1432200,0.01981008,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2025-07-25
2025-11-15,erc1155,29,7961,7961,15922,0,1432200,0.01111716,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2025-07-25
2025-11-16,erc1155,29,9929,9929,19858,0,1432200,0.01386538,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2025-07-25
2025-11-17,erc1155,29,5741,5741,11482,0,1432200,0.00801704,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2025-07-25
2025-11-18,erc1155,29,3990,3975,7965,-15,1432200,0.00556137,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2025-07-25
2025-11-19,erc1155,29,4673,4688,9361,15,1432200,0.00653610,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2025-07-25
2025-11-20,erc1155,29,4207,4207,8414,0,1432200,0.00587488,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2025-07-25
2025-11-21,erc1155,29,2898,1826,4724,-1072,1432200,0.00329842,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2025-07-25
2025-11-22,erc1155,29,1212,2284,3496,1072,1432200,0.00244100,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2025-07-25
2025-11-23,erc1155,29,15361,14722,30083,-639,1432200,0.02100475,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2025-07-25
2025-11-24,erc1155,29,1548,2187,3735,639,1432200,0.00260788,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2025-07-25
2025-11-25,erc1155,29,11447,11447,22894,0,1432200,0.01598520,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2025-07-25
2025-11-26,erc1155,29,1128,1128,2256,0,1432200,0.00157520,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2025-07-25
2025-11-27,erc1155,29,7909,7909,15818,0,1432200,0.01104455,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2025-07-25
2025-11-28,erc1155,29,4662,4662,9324,0,1432200,0.00651026,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2025-07-25
2025-11-29,erc1155,29,2018,2018,4036,0,1432200,0.00281804,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2025-07-25
2025-11-30,erc1155,29,539,539,1078,0,1432200,0.00075269,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2025-07-25
2025-12-01,erc1155,29,3444,3444,6888,0,1432200,0.00480938,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2025-07-25
2025-12-04,erc1155,29,6980,6980,13960,0,1432200,0.00974724,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2025-07-25
2025-12-05,erc1155,29,18539,18539,37078,0,1432200,0.02588884,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2025-07-25
2025-12-06,erc1155,29,394,394,788,0,1432200,0.00055020,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2025-07-25
2025-12-07,erc1155,29,466,466,932,0,1432200,0.00065075,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2025-07-25
2025-12-08,erc1155,29,3351,3351,6702,0,1432200,0.00467951,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2025-07-25
2025-12-09,erc1155,29,370,370,740,0,1432200,0.00051669,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2025-07-25
2025-12-10,erc1155,29,1142,1142,2284,0,1432200,0.00159475,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2025-07-25
2025-12-11,erc1155,29,1278,1275,2553,-3,1432200,0.00178257,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2025-07-25
2025-12-12,erc1155,29,5642,5645,11287,3,1432200,0.00788088,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2025-07-25
2025-12-13,erc1155,29,444,444,888,0,1432200,0.00062003,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2025-07-25
2025-12-14,erc1155,29,2680,2680,5360,0,1432200,0.00374249,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2025-07-25
2025-12-15,erc1155,29,3402,3402,6804,0,1432200,0.00475073,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2025-07-25
2025-12-16,erc1155,29,326,326,652,0,1432200,0.00045524,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2025-07-25
2025-12-17,erc1155,29,3340,3340,6680,0,1432200,0.00466415,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2025-07-25
2025-12-18,erc1155,29,1729,1729,3458,0,1432200,0.00241447,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2025-07-25
2025-12-19,erc1155,29,1504,1504,3008,0,1432200,0.00210027,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2025-07-25
2025-12-20,erc1155,29,1673,1673,3346,0,1432200,0.00233627,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2025-07-25
2025-12-21,erc1155,29,1047,1047,2094,0,1432200,0.00146209,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2025-07-25
2025-12-22,erc1155,29,984,984,1968,0,1432200,0.00137411,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2025-07-25
2025-12-23,erc1155,29,1352,1352,2704,0,1432200,0.00188800,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2025-07-25
2025-12-24,erc1155,29,17961,17961,35922,0,1432200,0.02508169,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2025-07-25
2025-12-25,erc1155,29,2149,2149,4298,0,1432200,0.00300098,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2025-07-25
2025-12-26,erc1155,29,894,894,1788,0,1432200,0.00124843,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2025-07-25
2025-12-27,erc1155,29,58,58,116,0,1432200,0.00008099,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2025-07-25
2025-12-28,erc1155,29,469,469,938,0,1432200,0.00065494,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2025-07-25
2025-12-29,erc1155,29,1884,1884,3768,0,1432200,0.00263092,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2025-07-25
2025-12-30,erc1155,29,5146,5146,10292,0,1432200,0.00718615,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2025-07-25
2025-12-31,erc1155,29,961,961,1922,0,1432200,0.00134199,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2025-07-25
2026-01-01,erc1155,29,469,469,938,0,1432200,0.00065494,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2025-07-25
2026-01-02,erc1155,29,1688,1688,3376,0,1432200,0.00235721,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2025-07-25
2026-01-04,erc1155,29,6867,6867,13734,0,1432200,0.00958944,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2025-07-25
2026-01-05,erc1155,29,218,218,436,0,1432200,0.00030443,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2025-07-25
