block_date,token_standard,token_id,sell_volume,buy_volume,gross_volume,net_buy_pressure,total_supply,gross_daily_turnover_rate,data_source,primary_secondary_treatment,sample_window
2025-02-05,erc1155,10,180,180,360,0,33075,0.01088435,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2024-12-25
2025-02-06,erc1155,10,3,3,6,0,33075,0.00018141,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2024-12-25
2025-02-07,erc1155,10,78,78,156,0,33075,0.00471655,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2024-12-25
2025-02-08,erc1155,10,33,33,66,0,33075,0.00199546,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2024-12-25
2025-02-09,erc1155,10,21,21,42,0,33075,0.00126984,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2024-12-25
2025-02-10,erc1155,10,106,106,212,0,33075,0.00640967,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2024-12-25
2025-02-11,erc1155,10,151,151,302,0,33075,0.00913076,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2024-12-25
2025-02-12,erc1155,10,56,56,112,0,33075,0.00338624,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2024-12-25
2025-02-13,erc1155,10,19,19,38,0,33075,0.00114890,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2024-12-25
2025-02-14,erc1155,10,199,155,354,-44,33075,0.01070295,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2024-12-25
2025-02-15,erc1155,10,72,116,188,44,33075,0.00568405,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2024-12-25
2025-02-16,erc1155,10,15,15,30,0,33075,0.00090703,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2024-12-25
2025-02-17,erc1155,10,43,43,86,0,33075,0.00260015,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2024-12-25
2025-02-18,erc1155,10,118,118,236,0,33075,0.00713530,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2024-12-25
2025-02-19,erc1155,10,10,10,20,0,33075,0.00060469,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2024-12-25
2025-02-20,erc1155,10,34,34,68,0,33075,0.00205593,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2024-12-25
2025-02-21,erc1155,10,19,19,38,0,33075,0.00114890,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2024-12-25
2025-02-22,erc1155,10,90,90,180,0,33075,0.00544218,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2024-12-25
2025-02-23,erc1155,10,107,107,214,0,33075,0.00647014,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2024-12-25
2025-02-24,erc1155,10,4,4,8,0,33075,0.00024187,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2024-12-25
2025-02-26,erc1155,10,428,422,850,-6,33075,0.02569917,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2024-12-25
2025-02-27,erc1155,10,31,37,68,6,33075,0.00205593,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2024-12-25
2025-02-28,erc1155,10,48,48,96,0,33075,0.00290249,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2024-12-25
2025-03-02,erc1155,10,156,156,312,0,33075,0.00943311,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2024-12-25
2025-03-03,erc1155,10,49,49,98,0,33075,0.00296296,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2024-12-25
2025-03-04,erc1155,10,32,32,64,0,33075,0.00193500,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2024-12-25
2025-03-05,erc1155,10,63,63,126,0,33075,0.00380952,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2024-12-25
2025-03-06,erc1155,10,4,4,8,0,33075,0.00024187,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2024-12-25
2025-03-07,erc1155,10,23,23,46,0,33075,0.00139078,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2024-12-25
2025-03-08,erc1155,10,29,29,58,0,33075,0.00175359,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2024-12-25
2025-03-09,erc1155,10,23,23,46,0,33075,0.00139078,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2024-12-25
2025-03-10,erc1155,10,19,19,38,0,33075,0.00114890,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2024-12-25
2025-03-11,erc1155,10,97,97,194,0,33075,0.00586546,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2024-12-25
2025-03-12,erc1155,10,20,20,40,0,33075,0.00120937,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2024-12-25
2025-03-13,erc1155,10,6,6,12,0,33075,0.00036281,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2024-12-25
2025-03-14,erc1155,10,42,42,84,0,33075,0.00253968,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2024-12-25
2025-03-15,erc1155,10,36,36,72,0,33075,0.00217687,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2024-12-25
2025-03-16,erc1155,10,16,16,32,0,33075,0.00096750,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2024-12-25
2025-03-17,erc1155,10,26,26,52,0,33075,0.00157218,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2024-12-25
2025-03-18,erc1155,10,123,123,246,0,33075,0.00743764,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2024-12-25
2025-03-19,erc1155,10,24,24,48,0,33075,0.00145125,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2024-12-25
2025-03-20,erc1155,10,17,17,34,0,33075,0.00102797,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2024-12-25
2025-03-21,erc1155,10,21,21,42,0,33075,0.00126984,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2024-12-25
2025-03-22,erc1155,10,28,28,56,0,33075,0.00169312,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2024-12-25
2025-03-23,erc1155,10,64,64,128,0,33075,0.00386999,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2024-12-25
2025-03-24,erc1155,10,83,83,166,0,33075,0.00501890,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2024-12-25
2025-03-25,erc1155,10,19,19,38,0,33075,0.00114890,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2024-12-25
2025-03-26,erc1155,10,36,36,72,0,33075,0.00217687,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2024-12-25
2025-03-27,erc1155,10,48,48,96,0,33075,0.00290249,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2024-12-25
2025-03-28,erc1155,10,16,16,32,0,33075,0.00096750,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2024-12-25
2025-04-01,erc1155,10,211,191,402,-20,33075,0.01215420,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2024-12-25
2025-04-02,erc1155,10,29,49,78,20,33075,0.00235828,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2024-12-25
2025-04-03,erc1155,10,3,3,6,0,33075,0.00018141,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2024-12-25
2025-04-04,erc1155,10,3,3,6,0,33075,0.00018141,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2024-12-25
2025-04-05,erc1155,10,31,31,62,0,33075,0.00187453,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2024-12-25
2025-04-06,erc1155,10,447,447,894,0,33075,0.02702948,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2024-12-25
2025-04-07,erc1155,10,23,23,46,0,33075,0.00139078,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2024-12-25
2025-04-08,erc1155,10,27,27,54,0,33075,0.00163265,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2024-12-25
2025-04-09,erc1155,10,272,272,544,0,33075,0.01644747,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2024-12-25
2025-04-10,erc1155,10,30,30,60,0,33075,0.00181406,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2024-12-25
2025-04-11,erc1155,10,146,146,292,0,33075,0.00882842,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2024-12-25
2025-04-12,erc1155,10,10,10,20,0,33075,0.00060469,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2024-12-25
2025-04-13,erc1155,10,50,50,100,0,33075,0.00302343,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2024-12-25
2025-04-14,erc1155,10,31,31,62,0,33075,0.00187453,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2024-12-25
2025-04-15,erc1155,10,18,18,36,0,33075,0.00108844,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2024-12-25
2025-04-16,erc1155,10,39,39,78,0,33075,0.00235828,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2024-12-25
2025-04-17,erc1155,10,87,87,174,0,33075,0.00526077,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2024-12-25
2025-04-18,erc1155,10,32,32,64,0,33075,0.00193500,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2024-12-25
2025-04-19,erc1155,10,64,64,128,0,33075,0.00386999,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2024-12-25
2025-04-20,erc1155,10,164,164,328,0,33075,0.00991686,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2024-12-25
2025-04-21,erc1155,10,60,60,120,0,33075,0.00362812,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2024-12-25
2025-04-22,erc1155,10,31,31,62,0,33075,0.00187453,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2024-12-25
2025-04-23,erc1155,10,93,93,186,0,33075,0.00562358,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2024-12-25
2025-04-24,erc1155,10,13,13,26,0,33075,0.00078609,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2024-12-25
2025-05-02,erc1155,10,7,7,14,0,33075,0.00042328,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2024-12-25
2025-05-03,erc1155,10,909,456,1365,-453,33075,0.04126984,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2024-12-25
2025-05-04,erc1155,10,305,758,1063,453,33075,0.03213908,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2024-12-25
2025-05-05,erc1155,10,30,30,60,0,33075,0.00181406,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2024-12-25
2025-05-06,erc1155,10,66,66,132,0,33075,0.00399093,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2024-12-25
2025-05-07,erc1155,10,63,63,126,0,33075,0.00380952,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2024-12-25
2025-05-08,erc1155,10,117,117,234,0,33075,0.00707483,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2024-12-25
2025-05-09,erc1155,10,5,5,10,0,33075,0.00030234,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2024-12-25
2025-05-10,erc1155,10,56,56,112,0,33075,0.00338624,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2024-12-25
2025-05-11,erc1155,10,21,21,42,0,33075,0.00126984,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2024-12-25
2025-05-12,erc1155,10,62,62,124,0,33075,0.00374906,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2024-12-25
2025-05-13,erc1155,10,35,35,70,0,33075,0.00211640,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2024-12-25
2025-05-14,erc1155,10,12,12,24,0,33075,0.00072562,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2024-12-25
2025-05-15,erc1155,10,287,287,574,0,33075,0.01735450,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2024-12-25
2025-05-16,erc1155,10,177,177,354,0,33075,0.01070295,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2024-12-25
2025-05-17,erc1155,10,103,103,206,0,33075,0.00622827,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2024-12-25
2025-05-18,erc1155,10,9,9,18,0,33075,0.00054422,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2024-12-25
2025-05-19,erc1155,10,119,119,238,0,33075,0.00719577,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2024-12-25
2025-05-22,erc1155,10,230,230,460,0,33075,0.01390779,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2024-12-25
2025-05-23,erc1155,10,15,15,30,0,33075,0.00090703,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2024-12-25
2025-05-24,erc1155,10,73,73,146,0,33075,0.00441421,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2024-12-25
2025-05-25,erc1155,10,99,99,198,0,33075,0.00598639,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2024-12-25
2025-05-26,erc1155,10,72,72,144,0,33075,0.00435374,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2024-12-25
2025-05-27,erc1155,10,82,82,164,0,33075,0.00495843,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2024-12-25
2025-05-28,erc1155,10,25,25,50,0,33075,0.00151172,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2024-12-25
2025-05-29,erc1155,10,38,38,76,0,33075,0.00229781,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2024-12-25
2025-05-30,erc1155,10,37,37,74,0,33075,0.00223734,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2024-12-25
2025-05-31,erc1155,10,7,7,14,0,33075,0.00042328,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2024-12-25
2025-06-01,erc1155,10,28,28,56,0,33075,0.00169312,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2024-12-25
2025-06-03,erc1155,10,79,79,158,0,33075,0.00477702,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2024-12-25
2025-06-04,erc1155,10,26,26,52,0,33075,0.00157218,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2024-12-25
2025-06-05,erc1155,10,16,16,32,0,33075,0.00096750,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2024-12-25
2025-06-06,erc1155,10,35,35,70,0,33075,0.00211640,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2024-12-25
2025-06-07,erc1155,10,25,25,50,0,33075,0.00151172,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2024-12-25
2025-06-08,erc1155,10,59,59,118,0,33075,0.00356765,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2024-12-25
2025-06-09,erc1155,10,177,173,350,-4,33075,0.01058201,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2024-12-25
2025-06-10,erc1155,10,66,70,136,4,33075,0.00411187,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2024-12-25
2025-06-11,erc1155,10,13,13,26,0,33075,0.00078609,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2024-12-25
2025-06-12,erc1155,10,95,95,190,0,33075,0.00574452,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2024-12-25
2025-06-13,erc1155,10,12,12,24,0,33075,0.00072562,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2024-12-25
2025-06-14,erc1155,10,19,19,38,0,33075,0.00114890,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2024-12-25
2025-06-15,erc1155,10,26,26,52,0,33075,0.00157218,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2024-12-25
2025-06-16,erc1155,10,12,12,24,0,33075,0.00072562,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2024-12-25
2025-06-17,erc1155,10,67,67,134,0,33075,0.00405140,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2024-12-25
2025-06-18,erc1155,10,339,339,678,0,33075,0.02049887,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2024-12-25
2025-06-19,erc1155,10,38,38,76,0,33075,0.00229781,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2024-12-25
2025-06-20,erc1155,10,31,31,62,0,33075,0.00187453,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2024-12-25
2025-06-21,erc1155,10,3,3,6,0,33075,0.00018141,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2024-12-25
2025-06-22,erc1155,10,27,27,54,0,33075,0.00163265,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2024-12-25
2025-06-23,erc1155,10,86,86,172,0,33075,0.00520030,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2024-12-25
2025-06-24,erc1155,10,92,92,184,0,33075,0.00556311,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2024-12-25
2025-06-25,erc1155,10,33,33,66,0,33075,0.00199546,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2024-12-25
2025-06-26,erc1155,10,13,13,26,0,33075,0.00078609,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2024-12-25
2025-06-28,erc1155,10,5,5,10,0,33075,0.00030234,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2024-12-25
2025-06-30,erc1155,10,12,12,24,0,33075,0.00072562,Goro market data via Dune query 6936221,combined_observed_flow_no_synthetic_adjustment,post_launch_from_2024-12-25
