block_date,mid_price_quote_per_token,base_reserve,quote_reserve,executed_buy_base,executed_sell_base,rejected_buy_base,rejected_sell_base
2025-03-05,9971252266355459488438,9903000000000000000000,96278862632484469431602855,0,138000000000000000000,32688000000000000000000,0
2025-03-06,9971253340686969848726,9903000000000000000000,96278962344495093613069602,1000000000000000000,139000000000000000000,32688000000000000000000,0
2025-03-07,9971307053772525712213,9903000000000000000000,96283946692591578180012758,51000000000000000000,189000000000000000000,32688000000000000000000,0
2025-03-08,9971319944075849022026,9903000000000000000000,96285143175726319742092947,63000000000000000000,201000000000000000000,32688000000000000000000,0
2025-03-09,9972543811811744157539,9903000000000000000000,96398278054972351339569995,1204000000000000000000,1342000000000000000000,32688000000000000000000,0
2025-03-10,9972728053577310809016,9903000000000000000000,96415415760498372892467753,1376000000000000000000,1514000000000000000000,32688000000000000000000,0
2025-03-11,9973330590952071112878,9903000000000000000000,96471402801165029942663392,1939000000000000000000,2077000000000000000000,32688000000000000000000,0
2025-03-12,9547883343080375711083,11618000000000000000000,81533095322650358586665183,14360000000000000000000,16213000000000000000000,32688000000000000000000,0
2025-03-13,9989594528154436406048,9903000000000000000000,98521144903125391981511709,17359000000000000000000,17497000000000000000000,32688000000000000000000,0
2025-03-14,9989630494988753574713,9903000000000000000000,98524640645101362991384716,17394000000000000000000,17532000000000000000000,32688000000000000000000,0
2025-03-15,9989825693050400582693,9903000000000000000000,98543602853850590626239672,17584000000000000000000,17722000000000000000000,32688000000000000000000,0
2025-03-16,9989937638290606760634,9903000000000000000000,98554485799377895966720201,17693000000000000000000,17831000000000000000000,32688000000000000000000,0
2025-03-17,9990552324966226287875,9903000000000000000000,98614147976035109314622434,18292000000000000000000,18430000000000000000000,32688000000000000000000,0
2025-03-18,9997479069389135964516,9904000000000000000000,99313722667172846275171523,25297000000000000000000,25436000000000000000000,32688000000000000000000,0
2025-03-19,10005050291094620990000,9903000000000000000000,100066964476752604193715403,32595000000000000000000,32733000000000000000000,32688000000000000000000,0
2025-03-20,10005119131552560780000,9903000000000000000000,100073765596397455796477606,32663000000000000000000,32801000000000000000000,32688000000000000000000,0
2025-03-21,10005909953661825760000,9903000000000000000000,100151608275689254570769172,33444000000000000000000,33582000000000000000000,32688000000000000000000,0
2025-03-22,10007671942078891220000,9903000000000000000000,100324210727366596494551590,35183000000000000000000,35321000000000000000000,32688000000000000000000,0
2025-03-23,10008341070643611900000,9903000000000000000000,100390048268366149857093287,35843000000000000000000,35981000000000000000000,32688000000000000000000,0
