block_date,mid_price_quote_per_token,base_reserve,quote_reserve,executed_buy_base,executed_sell_base,rejected_buy_base,rejected_sell_base
2024-12-22,9999989726821018021481,194683900000000000000000,1946819050005110896173801480,0,1000000000000000000,296471000000000000000000,0
2024-12-23,15390071741948352270000,77288900000000000000000,3308114173166301301677193851,117395000000000000000000,1000000000000000000,296471000000000000000000,0
2024-12-24,18151787766002145620000,64609900000000000000000,3520294959650312420413275651,130074000000000000000000,1000000000000000000,296471000000000000000000,0
2024-12-25,18432394217518625410000,63673900000000000000000,3540081308346058509946798751,143267000000000000000000,12258000000000000000000,296471000000000000000000,0
2024-12-26,18436040141650106090000,63672900000000000000000,3541077715094382955918520201,148327000000000000000000,17317000000000000000000,296471000000000000000000,0
2024-12-27,18437319728228869550000,63672900000000000000000,3541452332606999474604156201,150323000000000000000000,19313000000000000000000,296471000000000000000000,0
2024-12-28,18437668696505549610000,63672900000000000000000,3541554599772066623689524201,150875000000000000000000,19865000000000000000000,296471000000000000000000,0
2024-12-29,18439618635627686900000,63672900000000000000000,3542124975345714132724930201,153885000000000000000000,22875000000000000000000,296471000000000000000000,0
2024-12-30,18438489277534995650000,63682900000000000000000,3542478461081980673935769001,156723000000000000000000,25723000000000000000000,296471000000000000000000,0
2024-12-31,18442944906136082760000,63672900000000000000000,3543098171832254735390899251,159040000000000000000000,28030000000000000000000,296471000000000000000000,0
2025-01-01,18428442977789145530000,63727900000000000000000,3542613863407397894477790051,161814000000000000000000,30859000000000000000000,296471000000000000000000,0
2025-01-02,18445119833550528250000,63672900000000000000000,3543734537981080588265224801,162417000000000000000000,31407000000000000000000,296471000000000000000000,0
2025-01-03,18446026980465910930000,63672900000000000000000,3544000159879928920269120601,163839000000000000000000,32829000000000000000000,296471000000000000000000,0
2025-01-04,18447201164345600070000,63672900000000000000000,3544343858557875594075599401,165672000000000000000000,34662000000000000000000,296471000000000000000000,0
2025-01-05,18448221235965832390000,63672900000000000000000,3544642489114762850375136001,167268000000000000000000,36258000000000000000000,296471000000000000000000,0
2025-01-06,18448401459159068410000,63677900000000000000000,3545037512687287158107976301,169846000000000000000000,38841000000000000000000,296471000000000000000000,0
2025-01-07,18450079876904805090000,63672900000000000000000,3545186272207321532397030601,170154000000000000000000,39144000000000000000000,296471000000000000000000,0
2025-01-08,18455161402667418180000,63672900000000000000000,3546665221477668563365055501,177607000000000000000000,46597000000000000000000,296471000000000000000000,0
2025-01-09,18455411122215318100000,63672900000000000000000,3546738371629742911303701751,178002000000000000000000,46992000000000000000000,296471000000000000000000,0
