block_date,mid_price_quote_per_token,base_reserve,quote_reserve,executed_buy_base,executed_sell_base,rejected_buy_base,rejected_sell_base
2024-12-25,10001703750614170540000,133547000000000000000000,1337758664169627500091387900,20082000000000000000000,20069000000000000000000,0,0
2024-12-26,10001745269996221690000,133547000000000000000000,1337814085408149653825798400,20636000000000000000000,20623000000000000000000,0,0
2024-12-27,10001845775420169470000,133547000000000000000000,1337948278774538296210412100,21977000000000000000000,21964000000000000000000,0,0
2024-12-28,10001876879580459040000,133547000000000000000000,1337989793044017988732552100,22392000000000000000000,22379000000000000000000,0,0
2024-12-29,10001899439753607020000,133547000000000000000000,1338019902164741559125469800,22693000000000000000000,22680000000000000000000,0,0
2024-12-30,10001901013727225960000,133547000000000000000000,1338022002580450922750243900,22714000000000000000000,22701000000000000000000,0,0
2024-12-31,10001901088678379190000,133547000000000000000000,1338022102599499205279314400,22715000000000000000000,22702000000000000000000,0,0
2025-01-01,10001980539112225310000,133547000000000000000000,1338128166294310057585177400,23775000000000000000000,23762000000000000000000,0,0
2025-01-02,10001985186274009110000,133547000000000000000000,1338134367669030937269443100,23837000000000000000000,23824000000000000000000,0,0
2025-01-03,10001995754861698440000,133547000000000000000000,1338148471228218414338543700,23978000000000000000000,23965000000000000000000,0,0
2025-01-04,10001995979725800280000,133547000000000000000000,1338148771288434441916058700,23981000000000000000000,23968000000000000000000,0,0
2025-01-05,10002013819037007130000,133547000000000000000000,1338172578207614120901009000,24219000000000000000000,24206000000000000000000,0,0
2025-01-06,10002013968947756900000,133547000000000000000000,1338172778248043118910004300,24221000000000000000000,24208000000000000000000,0,0
2025-01-07,10002017716720471590000,133547000000000000000000,1338177779350481601064286800,24271000000000000000000,24258000000000000000000,0,0
2025-01-08,10002042527178383910000,133547000000000000000000,1338210890229923971366760750,24602000000000000000000,24589000000000000000000,0,0
2025-01-09,10002055944433239500000,133547000000000000000000,1338228795111846401231361700,24781000000000000000000,24768000000000000000000,0,0
